Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
5/1/2016 16:00,2016,5,1,16:00, ,14.7,,-8.5,,19,,31,,11,,,,99.14,,,,,,NA
5/1/2016 17:00,2016,5,1,17:00, ,15.4,,-7.8,,19,,27,,9,,,,99.11,,,,,,NA
5/1/2016 18:00,2016,5,1,18:00, ,15.1,,-7.5,,20,,9,,7,,,,99.08,,,,,,NA
5/1/2016 19:00,2016,5,1,19:00, ,13.5,,-5.9,,26,,6,,5,,,,99.06,,,,,,NA
5/1/2016 20:00,2016,5,1,20:00, ,11,,-5.4,,31,,5,,9,,,,99.04,,,,,,NA
5/1/2016 21:00,2016,5,1,21:00, ,9.1,,-6.9,,32,,6,,8,,,,99.03,,,,,,NA
5/1/2016 22:00,2016,5,1,22:00, ,9.4,,-3,,42,,7,,12,,,,99.03,,,,,,NA
5/1/2016 23:00,2016,5,1,23:00, ,9,,-2.8,,43,,11,,16,,,,99.03,,,,,,NA
5/2/2016 0:00,2016,5,2,0:00, ,8.3,,-2.3,,47,,11,,11,,,,99.02,,,,,,NA
5/2/2016 1:00,2016,5,2,1:00, ,8.4,,-1.1,,51,,14,,10,,,,99.02,,,,,,NA
5/2/2016 2:00,2016,5,2,2:00, ,8.2,,0.9,,60,,17,,12,,,,99.03,,,,,,NA
5/2/2016 3:00,2016,5,2,3:00, ,7.9,,0.6,,60,,15,,9,,,,99.06,,,,,,NA
5/2/2016 4:00,2016,5,2,4:00, ,7,,2.2,,72,,18,,15,,,,99.08,,,,,,NA
5/2/2016 5:00,2016,5,2,5:00, ,5.8,,3.2,,83,,18,,11,,,,99.11,,,,,,NA
5/2/2016 6:00,2016,5,2,6:00, ,5.7,,4.2,,90,,21,,8,,,,99.14,,,,,,NA
5/2/2016 7:00,2016,5,2,7:00, ,5.4,,4.4,,93,,5,,7,,,,99.1,,,,,,NA
5/2/2016 8:00,2016,5,2,8:00, ,6.5,,4.5,,87,,9,,6,,,,99.12,,,,,,NA
5/2/2016 9:00,2016,5,2,9:00, ,8.7,,4.5,,75,,13,,5,,,,99.11,,,,,,NA
5/2/2016 10:00,2016,5,2,10:00, ,9.9,,2.6,,61,,16,,10,,,,99.07,,,,,,NA
5/2/2016 11:00,2016,5,2,11:00, ,9.8,,1.2,,55,,18,,21,,,,99.02,,,,,,NA
5/2/2016 12:00,2016,5,2,12:00, ,9.2,,-0.7,,50,,15,,19,,,,99.01,,,,,,NA
5/2/2016 13:00,2016,5,2,13:00, ,8.7,,-0.9,,51,,16,,18,,,,98.98,,,,,,NA
5/2/2016 14:00,2016,5,2,14:00, ,7,,1.5,,68,,17,,21,,,,98.99,,,,,,NA
5/2/2016 15:00,2016,5,2,15:00, ,7.7,,1.4,,64,,16,,15,,,,98.95,,,,,,NA
5/2/2016 16:00,2016,5,2,16:00, ,6.8,,1.5,,69,,13,,15,,,,98.91,,,,,,NA
5/2/2016 17:00,2016,5,2,17:00, ,6.6,,1.8,,71,,5,,6,,,,98.83,,,,,,NA
5/2/2016 18:00,2016,5,2,18:00, ,6.4,,2.1,,74,,12,,6,,,,98.8,,,,,,NA
5/2/2016 19:00,2016,5,2,19:00, ,5.1,,2.7,,84,,10,,7,,,,98.79,,,,,,NA
5/2/2016 20:00,2016,5,2,20:00, ,4.3,,3,,91,,4,,6,,,,98.76,,,,,,NA
5/2/2016 21:00,2016,5,2,21:00, ,4.2,,3.2,,93,,10,,6,,,,98.71,,,,,,NA
5/2/2016 22:00,2016,5,2,22:00, ,3.7,,2.9,,95,,6,,6,,,,98.64,,,,,,NA
5/2/2016 23:00,2016,5,2,23:00, ,3.6,,2.9,,96,,5,,6,,,,98.58,,,,,,NA
5/3/2016 0:00,2016,5,3,0:00, ,3.5,,2.9,,97,,1,,9,,,,98.52,,,,,,NA
5/3/2016 1:00,2016,5,3,1:00, ,3.5,,3.1,,97,,2,,11,,,,98.4,,,,,,NA
5/3/2016 2:00,2016,5,3,2:00, ,3.5,,3,,97,,1,,7,,,,98.4,,,,,,NA
5/3/2016 3:00,2016,5,3,3:00, ,3.6,,3.1,,96,,3,,8,,,,98.41,,,,,,NA
5/3/2016 4:00,2016,5,3,4:00, ,3.4,,2.5,,94,,5,,10,,,,98.39,,,,,,NA
5/3/2016 5:00,2016,5,3,5:00, ,2.8,,2,,95,,3,,11,,,,98.37,,,,,,NA
5/3/2016 6:00,2016,5,3,6:00, ,2.6,,2,,96,,3,,10,,,,98.34,,,,,,NA
5/3/2016 7:00,2016,5,3,7:00, ,3,,2.4,,96,,2,,9,,,,98.33,,,,,,NA
5/3/2016 8:00,2016,5,3,8:00, ,3.3,,2.6,,95,,1,,9,,,,98.33,,,,,,NA
5/3/2016 9:00,2016,5,3,9:00, ,3.8,,2.8,,94,,3,,11,,,,98.33,,,,,,NA
5/3/2016 10:00,2016,5,3,10:00, ,4.3,,2.7,,89,,5,,12,,,,98.34,,,,,,NA
5/3/2016 11:00,2016,5,3,11:00, ,4.8,,2.8,,87,,3,,8,,,,98.35,,,,,,NA
5/3/2016 12:00,2016,5,3,12:00, ,5.1,,2.6,,84,,4,,7,,,,98.32,,,,,,NA
5/3/2016 13:00,2016,5,3,13:00, ,5.4,,2.9,,84,,4,,10,,,,98.29,,,,,,NA
5/3/2016 14:00,2016,5,3,14:00, ,5.6,,3.3,,85,,3,,7,,,,98.3,,,,,,NA
5/3/2016 15:00,2016,5,3,15:00, ,6.6,,3.6,,81,,4,,9,,,,98.25,,,,,,NA
5/3/2016 16:00,2016,5,3,16:00, ,5.9,,3.6,,85,,2,,8,,,,98.24,,,,,,NA
5/3/2016 17:00,2016,5,3,17:00, ,5.9,,3.2,,83,,4,,8,,,,98.28,,,,,,NA
5/3/2016 18:00,2016,5,3,18:00, ,5.9,,3.6,,85,,1,,6,,,,98.26,,,,,,NA
5/3/2016 19:00,2016,5,3,19:00, ,5.6,,3.6,,87,,1,,5,,,,98.28,,,,,,NA
5/3/2016 20:00,2016,5,3,20:00, ,5,,3.5,,90,,2,,7,,,,98.28,,,,,,NA
5/3/2016 21:00,2016,5,3,21:00, ,4.9,,3.5,,91,,2,,7,,,,98.32,,,,,,NA
5/3/2016 22:00,2016,5,3,22:00, ,4.6,,2.9,,89,,5,,7,,,,98.34,,,,,,NA
5/3/2016 23:00,2016,5,3,23:00, ,4.2,,2.5,,89,,6,,6,,,,98.32,,,,,,NA
5/4/2016 0:00,2016,5,4,0:00, ,3.7,,2.3,,91,,5,,6,,,,98.31,,,,,,NA
5/4/2016 1:00,2016,5,4,1:00, ,3.2,,2.1,,92,,3,,4,,,,98.3,,,,,,NA
5/4/2016 2:00,2016,5,4,2:00, ,3.1,,2.1,,94,,2,,8,,,,98.31,,,,,,NA
5/4/2016 3:00,2016,5,4,3:00, ,2.6,,1.7,,94,,2,,5,,,,98.31,,,,,,NA
5/4/2016 4:00,2016,5,4,4:00, ,2.2,,1.4,,95,,6,,6,,,,98.34,,,,,,NA
5/4/2016 5:00,2016,5,4,5:00, ,1.5,,0.9,,96,,3,,6,,,,98.35,,,,,,NA
5/4/2016 6:00,2016,5,4,6:00, ,2.4,,1.8,,96,,3,,6,,,,98.38,,,,,,NA
5/4/2016 7:00,2016,5,4,7:00, ,4.4,,1.6,,82,,9,,7,,,,98.42,,,,,,NA
5/4/2016 8:00,2016,5,4,8:00, ,6.5,,2.7,,77,,12,,6,,,,98.43,,,,,,NA
5/4/2016 9:00,2016,5,4,9:00, ,7.2,,1.6,,68,,9,,10,,,,98.45,,,,,,NA
5/4/2016 10:00,2016,5,4,10:00, ,8.4,,1.7,,63,,2,,7,,,,98.47,,,,,,NA
5/4/2016 11:00,2016,5,4,11:00, ,9.3,,1.1,,57,,13,,11,,,,98.47,,,,,,NA
5/4/2016 12:00,2016,5,4,12:00, ,9,,2,,62,,32,,9,,,,98.45,,,,,,NA
5/4/2016 13:00,2016,5,4,13:00, ,9.9,,0.7,,53,,14,,7,,,,98.45,,,,,,NA
5/4/2016 14:00,2016,5,4,14:00, ,9.9,,1.6,,56,,27,,6,,,,98.46,,,,,,NA
5/4/2016 15:00,2016,5,4,15:00, ,10.7,,1.6,,53,,35,,8,,,,98.41,,,,,,NA
5/4/2016 16:00,2016,5,4,16:00, ,10.6,,0.9,,51,,8,,6,,,,98.41,,,,,,NA
5/4/2016 17:00,2016,5,4,17:00, ,10.9,,1.1,,51,,9,,5,,,,98.38,,,,,,NA
5/4/2016 18:00,2016,5,4,18:00, ,10.9,,1.6,,53,,9,,4,,,,98.39,,,,,,NA
5/4/2016 19:00,2016,5,4,19:00, ,9.9,,2.4,,59,,9,,9,,,,98.44,,,,,,NA
5/4/2016 20:00,2016,5,4,20:00, ,8.1,,2.5,,68,,6,,7,,,,98.44,,,,,,NA
5/4/2016 21:00,2016,5,4,21:00, ,8.2,,2.4,,67,,11,,12,,,,98.5,,,,,,NA
5/4/2016 22:00,2016,5,4,22:00, ,7,,2.1,,71,,10,,11,,,,98.44,,,,,,NA
5/4/2016 23:00,2016,5,4,23:00, ,6.5,,2,,73,,12,,12,,,,98.52,,,,,,NA
5/5/2016 0:00,2016,5,5,0:00, ,5.1,,1.8,,79,,6,,8,,,,98.51,,,,,,NA
5/5/2016 1:00,2016,5,5,1:00, ,4,,1.4,,83,,5,,7,,,,98.49,,,,,,NA
5/5/2016 2:00,2016,5,5,2:00, ,4.2,,1.6,,83,,6,,8,,,,98.48,,,,,,NA
5/5/2016 3:00,2016,5,5,3:00, ,4.4,,1.6,,82,,5,,7,,,,98.42,,,,,,NA
5/5/2016 4:00,2016,5,5,4:00, ,4.3,,1.7,,83,,2,,6,,,,98.41,,,,,,NA
5/5/2016 5:00,2016,5,5,5:00, ,3.4,,1.4,,87,,2,,9,,,,98.43,,,,,,NA
5/5/2016 6:00,2016,5,5,6:00, ,3.5,,1.4,,86,,34,,4,,,,98.47,,,,,,NA
5/5/2016 7:00,2016,5,5,7:00, ,4.1,,1.2,,81,,5,,11,,,,98.45,,,,,,NA
5/5/2016 8:00,2016,5,5,8:00, ,4.8,,0.7,,75,,7,,13,,,,98.51,,,,,,NA
5/5/2016 9:00,2016,5,5,9:00, ,5.4,,1.4,,75,,7,,12,,,,98.5,,,,,,NA
5/5/2016 10:00,2016,5,5,10:00, ,5.8,,1.2,,72,,5,,13,,,,98.53,,,,,,NA
5/5/2016 11:00,2016,5,5,11:00, ,6.3,,1.5,,71,,5,,13,,,,98.54,,,,,,NA
5/5/2016 12:00,2016,5,5,12:00, ,6.8,,1.6,,69,,6,,14,,,,98.53,,,,,,NA
5/5/2016 13:00,2016,5,5,13:00, ,6.8,,1.6,,69,,6,,16,,,,98.48,,,,,,NA
5/5/2016 14:00,2016,5,5,14:00, ,7.7,,2.1,,68,,4,,17,,,,98.45,,,,,,NA
5/5/2016 15:00,2016,5,5,15:00, ,7.8,,2,,67,,3,,15,,,,98.41,,,,,,NA
5/5/2016 16:00,2016,5,5,16:00, ,8.5,,2.8,,68,,5,,15,,,,98.38,,,,,,NA
5/5/2016 17:00,2016,5,5,17:00, ,8.4,,2.7,,67,,4,,16,,,,98.33,,,,,,NA
5/5/2016 18:00,2016,5,5,18:00, ,8.5,,2.6,,66,,3,,11,,,,98.3,,,,,,NA
5/5/2016 19:00,2016,5,5,19:00, ,8.7,,2.4,,65,,5,,13,,,,98.31,,,,,,NA
5/5/2016 20:00,2016,5,5,20:00, ,7.8,,2.3,,68,,4,,14,,,,98.28,,,,,,NA
5/5/2016 21:00,2016,5,5,21:00, ,7.3,,2,,69,,5,,13,,,,98.3,,,,,,NA
5/5/2016 22:00,2016,5,5,22:00, ,6.6,,2.2,,74,,6,,14,,,,98.26,,,,,,NA
5/5/2016 23:00,2016,5,5,23:00, ,5.6,,2.5,,80,,5,,14,,,,98.2,,,,,,NA
5/6/2016 0:00,2016,5,6,0:00, ,5,,2.4,,83,,5,,16,,,,98.17,,,,,,NA
5/6/2016 1:00,2016,5,6,1:00, ,4.3,,2.1,,86,,3,,11,,,,98.08,,,,,,NA
5/6/2016 2:00,2016,5,6,2:00, ,3.7,,1.7,,87,,1,,9,,,,98.05,,,,,,NA
5/6/2016 3:00,2016,5,6,3:00, ,3.1,,1.5,,89,,1,,11,,,,98.03,,,,,,NA
5/6/2016 4:00,2016,5,6,4:00, ,3.1,,1.3,,88,,1,,9,,,,98,,,,,,NA
5/6/2016 5:00,2016,5,6,5:00, ,3.3,,1.7,,89,,2,,11,,,,97.99,,,,,,NA
5/6/2016 6:00,2016,5,6,6:00, ,3.5,,2.1,,91,,1,,11,,,,98.03,,,,,,NA
5/6/2016 7:00,2016,5,6,7:00, ,4.2,,2.5,,89,,1,,11,,,,98.09,,,,,,NA
5/6/2016 8:00,2016,5,6,8:00, ,5.4,,2.5,,81,,1,,13,,,,98.08,,,,,,NA
5/6/2016 9:00,2016,5,6,9:00, ,8.2,,2.9,,69,,1,,13,,,,98.1,,,,,,NA
5/6/2016 10:00,2016,5,6,10:00, ,10.1,,2.5,,59,,1,,13,,,,98.12,,,,,,NA
5/6/2016 11:00,2016,5,6,11:00, ,12.5,,3.1,,53,,35,,16,,,,98.15,,,,,,NA
5/6/2016 12:00,2016,5,6,12:00, ,13.9,,2.6,,46,,36,,11,,,,98.14,,,,,,NA
5/6/2016 13:00,2016,5,6,13:00, ,16,,3,,42,,2,,13,,,,98.12,,,,,,NA
5/6/2016 14:00,2016,5,6,14:00, ,16.6,,1.3,,36,,36,,14,,,,98.14,,,,,,NA
5/6/2016 15:00,2016,5,6,15:00, ,17.3,,0.6,,32,,2,,12,,,,98.13,,,,,,NA
5/6/2016 16:00,2016,5,6,16:00, ,18.2,,0.4,,30,,35,,11,,,,98.13,,,,,,NA
5/6/2016 17:00,2016,5,6,17:00, ,19.2,,1.1,,30,,34,,7,,,,98.18,,,,,,NA
5/6/2016 18:00,2016,5,6,18:00, ,18.6,,0.2,,29,,34,,5,,,,98.2,,,,,,NA
5/6/2016 19:00,2016,5,6,19:00, ,17.7,,0.9,,32,,2,,7,,,,98.23,,,,,,NA
5/6/2016 20:00,2016,5,6,20:00, ,12.6,,2.7,,51,,8,,6,,,,98.3,,,,,,NA
5/6/2016 21:00,2016,5,6,21:00, ,10.1,,2.9,,61,,8,,9,,,,98.37,,,,,,NA
5/6/2016 22:00,2016,5,6,22:00, ,8.1,,1.5,,63,,23,,6,,,,98.38,,,,,,NA
5/6/2016 23:00,2016,5,6,23:00, ,5.3,,1.1,,74,,10,,10,,,,98.42,,,,,,NA
5/7/2016 0:00,2016,5,7,0:00, ,6.8,,3.1,,77,,15,,9,,,,98.47,,,,,,NA
5/7/2016 1:00,2016,5,7,1:00, ,7.7,,5.3,,85,,14,,10,,,,98.51,,,,,,NA
5/7/2016 2:00,2016,5,7,2:00, ,7.5,,5.6,,88,,15,,14,,,,98.5,,,,,,NA
5/7/2016 3:00,2016,5,7,3:00, ,7.3,,5.7,,90,,15,,13,,,,98.51,,,,,,NA
5/7/2016 4:00,2016,5,7,4:00, ,6.1,,4.8,,92,,13,,12,,,,98.49,,,,,,NA
5/7/2016 5:00,2016,5,7,5:00, ,5.1,,3.8,,91,,16,,4,,,,98.48,,,,,,NA
5/7/2016 6:00,2016,5,7,6:00, ,5.2,,4.5,,95,,16,,2,,,,98.5,,,,,,NA
5/7/2016 7:00,2016,5,7,7:00, ,7.9,,5.9,,87,,14,,7,,,,98.49,,,,,,NA
5/7/2016 8:00,2016,5,7,8:00, ,9.3,,6.3,,82,,19,,9,,,,98.49,,,,,,NA
5/7/2016 9:00,2016,5,7,9:00, ,11,,5.9,,71,,18,,11,,,,98.46,,,,,,NA
5/7/2016 10:00,2016,5,7,10:00, ,14.4,,5.5,,55,,14,,15,,,,98.38,,,,,,NA
5/7/2016 11:00,2016,5,7,11:00, ,15.9,,5.6,,51,,15,,17,,,,98.27,,,,,,NA
5/7/2016 12:00,2016,5,7,12:00, ,18,,5.4,,44,,16,,13,,,,98.19,,,,,,NA
5/7/2016 13:00,2016,5,7,13:00, ,19.8,,6,,41,,17,,10,,,,98.08,,,,,,NA
5/7/2016 14:00,2016,5,7,14:00, ,20.7,,6.1,,38,,15,,14,,,,97.96,,,,,,NA
5/7/2016 15:00,2016,5,7,15:00, ,21.4,,6.6,,38,,15,,15,,,,97.87,,,,,,NA
5/7/2016 16:00,2016,5,7,16:00, ,21.1,,7.4,,41,,17,,21,,,,97.79,,,,,,NA
5/7/2016 17:00,2016,5,7,17:00, ,19.7,,8.2,,47,,18,,21,,,,97.75,,,,,,NA
5/7/2016 18:00,2016,5,7,18:00, ,19,,8.8,,52,,17,,20,,,,97.72,,,,,,NA
5/7/2016 19:00,2016,5,7,19:00, ,17,,9.7,,62,,13,,23,,,,97.69,,,,,,NA
5/7/2016 20:00,2016,5,7,20:00, ,15.2,,10.2,,72,,12,,15,,,,97.68,,,,,,NA
5/7/2016 21:00,2016,5,7,21:00, ,14,,10.1,,77,,13,,15,,,,97.63,,,,,,NA
5/7/2016 22:00,2016,5,7,22:00, ,13.6,,10,,79,,15,,16,,,,97.62,,,,,,NA
5/7/2016 23:00,2016,5,7,23:00, ,12.8,,10.5,,86,,17,,13,,,,97.58,,,,,,NA
5/8/2016 0:00,2016,5,8,0:00, ,11.7,,10.7,,94,,13,,11,,,,97.54,,,,,,NA
5/8/2016 1:00,2016,5,8,1:00, ,11.5,,10.8,,96,,13,,14,,,,97.45,,,,,,NA
5/8/2016 2:00,2016,5,8,2:00, ,11.4,,10.8,,96,,14,,16,,,,97.4,,,,,,NA
5/8/2016 3:00,2016,5,8,3:00, ,11.3,,10.7,,97,,14,,17,,,,97.3,,,,,,NA
5/8/2016 4:00,2016,5,8,4:00, ,10.9,,10.4,,97,,17,,19,,,,97.25,,,,,,NA
5/8/2016 5:00,2016,5,8,5:00, ,10.5,,10,,97,,16,,14,,,,97.22,,,,,,NA
5/8/2016 6:00,2016,5,8,6:00, ,10.4,,10,,97,,15,,14,,,,97.18,,,,,,NA
5/8/2016 7:00,2016,5,8,7:00, ,10.6,,10.2,,97,,17,,13,,,,97.19,,,,,,NA
5/8/2016 8:00,2016,5,8,8:00, ,10.6,,9.9,,96,,18,,15,,,,97.16,,,,,,NA
5/8/2016 9:00,2016,5,8,9:00, ,11.1,,9.9,,92,,19,,18,,,,97.13,,,,,,NA
5/8/2016 10:00,2016,5,8,10:00, ,11.7,,10.2,,90,,16,,19,,,,97.05,,,,,,NA
5/8/2016 11:00,2016,5,8,11:00, ,12.4,,10,,86,,16,,16,,,,96.96,,,,,,NA
5/8/2016 12:00,2016,5,8,12:00, ,12.9,,10,,83,,17,,19,,,,96.92,,,,,,NA
5/8/2016 13:00,2016,5,8,13:00, ,13.2,,9.6,,79,,14,,24,,,,96.86,,,,,,NA
5/8/2016 14:00,2016,5,8,14:00, ,15.9,,9.9,,67,,15,,24,,,,96.74,,,,,,NA
5/8/2016 15:00,2016,5,8,15:00, ,16.1,,9.3,,64,,15,,26,,,,96.67,,,,,,NA
5/8/2016 16:00,2016,5,8,16:00, ,15.8,,9,,64,,16,,24,,,,96.61,,,,,,NA
5/8/2016 17:00,2016,5,8,17:00, ,14.8,,7.8,,63,,17,,28,,,,96.58,,,,,,NA
5/8/2016 18:00,2016,5,8,18:00, ,11.8,,9,,83,,17,,21,,,,96.58,,,,,,NA
5/8/2016 19:00,2016,5,8,19:00, ,12.1,,7.9,,75,,19,,19,,,,96.58,,,,,,NA
5/8/2016 20:00,2016,5,8,20:00, ,9.9,,8,,88,,24,,17,,,,96.63,,,,,,NA
5/8/2016 21:00,2016,5,8,21:00, ,3.6,,2.8,,94,,29,,28,,,,96.73,,,,,,NA
5/8/2016 22:00,2016,5,8,22:00, ,1.9,,0.9,,93,,30,,25,,,,96.8,,,,,,NA
5/8/2016 23:00,2016,5,8,23:00, ,1.1,,0.1,,93,,30,,23,,,,96.83,,,,,,NA
5/9/2016 0:00,2016,5,9,0:00, ,0.2,,-0.4,,96,,30,,21,,,,96.88,,,,,,NA
5/9/2016 1:00,2016,5,9,1:00, ,-0.3,,-0.4,,99,,28,,19,,,,96.9,,,,-5,,NA
5/9/2016 2:00,2016,5,9,2:00, ,-0.9,,-1,,99,,28,,22,,,,96.94,,,,-7,,NA
5/9/2016 3:00,2016,5,9,3:00, ,-0.9,,-1,,99,,27,,23,,,,96.96,,,,-7,,NA
5/9/2016 4:00,2016,5,9,4:00, ,-0.6,,-0.8,,98,,26,,23,,,,97,,,,-6,,NA
5/9/2016 5:00,2016,5,9,5:00, ,-0.7,,-1.2,,97,,26,,21,,,,97.05,,,,-6,,NA
5/9/2016 6:00,2016,5,9,6:00, ,-0.4,,-1.1,,95,,26,,20,,,,97.11,,,,-6,,NA
5/9/2016 7:00,2016,5,9,7:00, ,-0.1,,-1.8,,88,,27,,20,,,,97.17,,,,-5,,NA
5/9/2016 8:00,2016,5,9,8:00, ,0.4,,-2.7,,80,,26,,26,,,,97.2,,,,,,NA
5/9/2016 9:00,2016,5,9,9:00, ,1,,-4.1,,69,,27,,29,,,,97.25,,,,,,NA
5/9/2016 10:00,2016,5,9,10:00, ,1.9,,-4.6,,62,,27,,33,,,,97.27,,,,,,NA
5/9/2016 11:00,2016,5,9,11:00, ,2.8,,-3.6,,63,,27,,30,,,,97.28,,,,,,NA
5/9/2016 12:00,2016,5,9,12:00, ,3.5,,-4.1,,58,,26,,33,,,,97.28,,,,,,NA
5/9/2016 13:00,2016,5,9,13:00, ,3.8,,-4.2,,56,,26,,33,,,,97.3,,,,,,NA
5/9/2016 14:00,2016,5,9,14:00, ,4.7,,-3.5,,56,,27,,29,,,,97.37,,,,,,NA
5/9/2016 15:00,2016,5,9,15:00, ,3.5,,-2,,67,,27,,37,,,,97.44,,,,,,NA
5/9/2016 16:00,2016,5,9,16:00, ,2.1,,0,,86,,27,,26,,,,97.49,,,,,,NA
5/9/2016 17:00,2016,5,9,17:00, ,1.2,,0.5,,95,,26,,23,,,,97.56,,,,,,NA
5/9/2016 18:00,2016,5,9,18:00, ,1.4,,0.6,,94,,25,,24,,,,97.57,,,,,,NA
5/9/2016 19:00,2016,5,9,19:00, ,1.5,,0.3,,92,,26,,28,,,,97.61,,,,,,NA
5/9/2016 20:00,2016,5,9,20:00, ,1.5,,0.3,,92,,26,,25,,,,97.67,,,,,,NA
5/9/2016 21:00,2016,5,9,21:00, ,1.7,,0.2,,90,,27,,27,,,,97.76,,,,,,NA
5/9/2016 22:00,2016,5,9,22:00, ,1.9,,0.1,,88,,27,,27,,,,97.83,,,,,,NA
5/9/2016 23:00,2016,5,9,23:00, ,2,,-0.1,,86,,28,,20,,,,97.87,,,,,,NA
5/10/2016 0:00,2016,5,10,0:00, ,1.9,,-0.1,,87,,29,,22,,,,97.93,,,,,,NA
5/10/2016 1:00,2016,5,10,1:00, ,1.8,,0,,88,,29,,23,,,,98.01,,,,,,NA
5/10/2016 2:00,2016,5,10,2:00, ,1.9,,0.2,,88,,28,,19,,,,98.1,,,,,,NA
5/10/2016 3:00,2016,5,10,3:00, ,2.1,,0.3,,88,,29,,17,,,,98.15,,,,,,NA
5/10/2016 4:00,2016,5,10,4:00, ,2.3,,0.2,,87,,28,,17,,,,98.24,,,,,,NA
5/10/2016 5:00,2016,5,10,5:00, ,2.2,,0.3,,87,,29,,15,,,,98.32,,,,,,NA
5/10/2016 6:00,2016,5,10,6:00, ,2.7,,0.4,,85,,30,,18,,,,98.42,,,,,,NA
5/10/2016 7:00,2016,5,10,7:00, ,3.6,,0.6,,81,,30,,25,,,,98.49,,,,,,NA
5/10/2016 8:00,2016,5,10,8:00, ,4.2,,0.6,,77,,31,,29,,,,98.57,,,,,,NA
5/10/2016 9:00,2016,5,10,9:00, ,5.7,,0.5,,69,,31,,29,,,,98.62,,,,,,NA
5/10/2016 10:00,2016,5,10,10:00, ,6.1,,0.4,,67,,33,,30,,,,98.66,,,,,,NA
5/10/2016 11:00,2016,5,10,11:00, ,7.3,,0.6,,63,,30,,26,,,,98.69,,,,,,NA
5/10/2016 12:00,2016,5,10,12:00, ,9.1,,2.2,,62,,30,,26,,,,98.68,,,,,,NA
5/10/2016 13:00,2016,5,10,13:00, ,9.6,,1.5,,57,,29,,26,,,,98.67,,,,,,NA
5/10/2016 14:00,2016,5,10,14:00, ,10.7,,1.8,,54,,31,,28,,,,98.66,,,,,,NA
5/10/2016 15:00,2016,5,10,15:00, ,9.6,,1.4,,57,,32,,29,,,,98.7,,,,,,NA
5/10/2016 16:00,2016,5,10,16:00, ,9.4,,1.5,,58,,33,,23,,,,98.72,,,,,,NA
5/10/2016 17:00,2016,5,10,17:00, ,9.4,,1.3,,57,,31,,25,,,,98.74,,,,,,NA
5/10/2016 18:00,2016,5,10,18:00, ,9.1,,1.3,,58,,32,,23,,,,98.74,,,,,,NA
5/10/2016 19:00,2016,5,10,19:00, ,8,,1,,61,,32,,28,,,,98.8,,,,,,NA
5/10/2016 20:00,2016,5,10,20:00, ,7.1,,1,,65,,32,,24,,,,98.83,,,,,,NA
5/10/2016 21:00,2016,5,10,21:00, ,5,,1.1,,76,,32,,10,,,,98.86,,,,,,NA
5/10/2016 22:00,2016,5,10,22:00, ,3.6,,0.5,,80,,31,,10,,,,98.85,,,,,,NA
