Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2/2/2016 3:00,2016,2,2,3:00, ,-11.4,,-14.3,,79,,31,,12,,,,98.59,,,,-18,,NA
2/2/2016 4:00,2016,2,2,4:00, ,-11.8,,-14.3,,81,,31,,14,,,,98.65,,,,-19,,NA
2/2/2016 5:00,2016,2,2,5:00, ,-12.4,,-14.2,,86,,30,,13,,,,98.73,,,,-19,,NA
2/2/2016 6:00,2016,2,2,6:00, ,-13.4,,-15.4,,85,,30,,16,,,,98.8,,,,-21,,NA
2/2/2016 7:00,2016,2,2,7:00, ,-13.8,,-15.6,,86,,30,,15,,,,98.92,,,,-21,,NA
2/2/2016 8:00,2016,2,2,8:00, ,-14.2,,-15.8,,88,,29,,11,,,,99.07,,,,-21,,NA
2/2/2016 9:00,2016,2,2,9:00, ,-13.5,,-15.2,,86,,29,,13,,,,99.19,,,,-20,,NA
2/2/2016 10:00,2016,2,2,10:00, ,-11.9,,-14.8,,79,,30,,19,,,,99.28,,,,-20,,NA
2/2/2016 11:00,2016,2,2,11:00, ,-11.2,,-15.3,,72,,29,,19,,,,99.35,,,,-19,,NA
2/2/2016 12:00,2016,2,2,12:00, ,-10,,-15.6,,63,,30,,20,,,,99.39,,,,-18,,NA
2/2/2016 13:00,2016,2,2,13:00, ,-9.3,,-16.3,,57,,31,,18,,,,99.34,,,,-17,,NA
2/2/2016 14:00,2016,2,2,14:00, ,-8.8,,-16,,56,,29,,18,,,,99.34,,,,-16,,NA
2/2/2016 15:00,2016,2,2,15:00, ,-8.4,,-16.1,,54,,28,,19,,,,99.42,,,,-16,,NA
2/2/2016 16:00,2016,2,2,16:00, ,-8.2,,-15.8,,54,,29,,18,,,,99.49,,,,-15,,NA
2/2/2016 17:00,2016,2,2,17:00, ,-8.3,,-16.5,,51,,31,,16,,,,99.54,,,,-15,,NA
2/2/2016 18:00,2016,2,2,18:00, ,-9.9,,-16.6,,58,,32,,12,,,,99.62,,,,-16,,NA
2/2/2016 19:00,2016,2,2,19:00, ,-11,,-17,,61,,34,,10,,,,99.7,,,,-16,,NA
2/2/2016 20:00,2016,2,2,20:00, ,-11.9,,-17.3,,64,,32,,13,,,,99.85,,,,-19,,NA
2/2/2016 21:00,2016,2,2,21:00, ,-13.9,,-17.9,,72,,33,,6,,,,99.86,,,,-18,,NA
2/2/2016 22:00,2016,2,2,22:00, ,-15.1,,-18.3,,76,,23,,4,,,,99.94,,,,-18,,NA
2/2/2016 23:00,2016,2,2,23:00, ,-17.6,,-19.5,,85,,10,,2,,,,99.99,,,,-19,,NA
2/3/2016 0:00,2016,2,3,0:00, ,-17.3,,-19.3,,85,,4,,4,,,,99.99,,,,-20,,NA
2/3/2016 1:00,2016,2,3,1:00, ,-19,,-20.4,,89,,15,,5,,,,100,,,,-23,,NA
2/3/2016 2:00,2016,2,3,2:00, ,-19.5,,-20.9,,89,,13,,5,,,,99.96,,,,-24,,NA
2/3/2016 3:00,2016,2,3,3:00, ,-20,,-21.7,,87,,14,,5,,,,100,,,,-24,,NA
2/3/2016 4:00,2016,2,3,4:00, ,-20.2,,-21.7,,88,,6,,5,,,,99.99,,,,-25,,NA
2/3/2016 5:00,2016,2,3,5:00, ,-18.4,,-20.1,,87,,17,,6,,,,100.12,,,,-23,,NA
2/3/2016 6:00,2016,2,3,6:00, ,-19.5,,-21.1,,87,,2,,5,,,,100.06,,,,-24,,NA
2/3/2016 7:00,2016,2,3,7:00, ,-17.8,,-19.2,,89,,6,,5,,,,99.99,,,,-22,,NA
2/3/2016 8:00,2016,2,3,8:00, ,-16.3,,-18.1,,86,,14,,5,,,,99.93,,,,-20,,NA
2/3/2016 9:00,2016,2,3,9:00, ,-14.8,,-17.3,,81,,7,,8,,,,99.88,,,,-20,,NA
2/3/2016 10:00,2016,2,3,10:00, ,-14.2,,-15.7,,88,,12,,7,,,,99.93,,,,-19,,NA
2/3/2016 11:00,2016,2,3,11:00, ,-13.4,,-14.6,,90,,11,,13,,,,99.75,,,,-20,,NA
2/3/2016 12:00,2016,2,3,12:00, ,-12.2,,-13.4,,91,,10,,15,,,,99.63,,,,-19,,NA
2/3/2016 13:00,2016,2,3,13:00, ,-11.2,,-12.3,,92,,10,,17,,,,99.42,,,,-19,,NA
2/3/2016 14:00,2016,2,3,14:00, ,-10.3,,-11.3,,93,,11,,17,,,,99.25,,,,-18,,NA
2/3/2016 15:00,2016,2,3,15:00, ,-8.7,,-9.6,,93,,12,,22,,,,98.96,,,,-17,,NA
2/3/2016 16:00,2016,2,3,16:00, ,-7.6,,-8.4,,94,,12,,27,,,,98.78,,,,-16,,NA
2/3/2016 17:00,2016,2,3,17:00, ,-7.1,,-7.7,,95,,13,,25,,,,98.75,,,,-15,,NA
2/3/2016 18:00,2016,2,3,18:00, ,-6.8,,-7.5,,95,,13,,27,,,,98.58,,,,-15,,NA
2/3/2016 19:00,2016,2,3,19:00, ,-6.5,,-7.1,,96,,13,,24,,,,98.51,,,,-14,,NA
2/3/2016 20:00,2016,2,3,20:00, ,-5.6,,-6.1,,97,,13,,24,,,,98.35,,,,-13,,NA
2/3/2016 21:00,2016,2,3,21:00, ,-4.2,,-4.5,,98,,13,,20,,,,98.19,,,,-11,,NA
2/3/2016 22:00,2016,2,3,22:00, ,-3.3,,-3.6,,98,,13,,14,,,,98.03,,,,-8,,NA
2/3/2016 23:00,2016,2,3,23:00, ,0.4,,0.2,,99,,16,,22,,,,97.88,,,,,,NA
2/4/2016 0:00,2016,2,4,0:00, ,0.8,,0.7,,99,,17,,22,,,,97.77,,,,,,NA
2/4/2016 1:00,2016,2,4,1:00, ,1.4,,1.3,,99,,17,,24,,,,97.73,,,,,,NA
2/4/2016 2:00,2016,2,4,2:00, ,1.9,,1.8,,99,,17,,17,,,,97.61,,,,,,NA
2/4/2016 3:00,2016,2,4,3:00, ,2.3,,2.2,,99,,17,,12,,,,97.63,,,,,,NA
2/4/2016 4:00,2016,2,4,4:00, ,3.2,,3,,99,,16,,17,,,,97.61,,,,,,NA
2/4/2016 5:00,2016,2,4,5:00, ,2.9,,2.8,,99,,18,,10,,,,97.64,,,,,,NA
2/4/2016 6:00,2016,2,4,6:00, ,3.4,,3.2,,99,,18,,13,,,,97.7,,,,,,NA
2/4/2016 7:00,2016,2,4,7:00, ,4.2,,4.1,,99,,16,,17,,,,97.72,,,,,,NA
2/4/2016 8:00,2016,2,4,8:00, ,4.3,,4.1,,99,,14,,9,,,,97.78,,,,,,NA
2/4/2016 9:00,2016,2,4,9:00, ,3.7,,3.6,,99,,14,,9,,,,97.81,,,,,,NA
2/4/2016 10:00,2016,2,4,10:00, ,3.7,,3.6,,99,,18,,14,,,,97.89,,,,,,NA
2/4/2016 11:00,2016,2,4,11:00, ,4.3,,3.7,,96,,26,,15,,,,97.98,,,,,,NA
2/4/2016 12:00,2016,2,4,12:00, ,4.2,,2.4,,88,,24,,16,,,,97.97,,,,,,NA
2/4/2016 13:00,2016,2,4,13:00, ,4.6,,0,,72,,26,,16,,,,98.01,,,,,,NA
2/4/2016 14:00,2016,2,4,14:00, ,5.4,,-0.6,,66,,25,,19,,,,97.97,,,,,,NA
2/4/2016 15:00,2016,2,4,15:00, ,5.2,,-0.7,,66,,26,,16,,,,98.01,,,,,,NA
2/4/2016 16:00,2016,2,4,16:00, ,5.5,,-1.4,,61,,27,,16,,,,98.04,,,,,,NA
2/4/2016 17:00,2016,2,4,17:00, ,4.8,,-2.6,,58,,26,,21,,,,98.15,,,,,,NA
2/4/2016 18:00,2016,2,4,18:00, ,3.9,,-2.3,,64,,26,,19,,,,98.29,,,,,,NA
2/4/2016 19:00,2016,2,4,19:00, ,3.2,,-1.8,,70,,25,,13,,,,98.35,,,,,,NA
2/4/2016 20:00,2016,2,4,20:00, ,2.9,,-2.1,,70,,25,,16,,,,98.47,,,,,,NA
2/4/2016 21:00,2016,2,4,21:00, ,2.5,,-2.4,,70,,27,,16,,,,98.51,,,,,,NA
2/4/2016 22:00,2016,2,4,22:00, ,0.9,,-1.8,,82,,33,,18,,,,98.57,,,,,,NA
2/4/2016 23:00,2016,2,4,23:00, ,-0.6,,-3.5,,81,,33,,15,,,,98.66,,,,-5,,NA
2/5/2016 0:00,2016,2,5,0:00, ,-1.8,,-5.9,,73,,32,,15,,,,98.72,,,,-7,,NA
2/5/2016 1:00,2016,2,5,1:00, ,-2.2,,-6.9,,70,,33,,16,,,,98.73,,,,-7,,NA
2/5/2016 2:00,2016,2,5,2:00, ,-2.8,,-7.7,,69,,33,,13,,,,98.76,,,,-7,,NA
2/5/2016 3:00,2016,2,5,3:00, ,-3.4,,-9.1,,65,,32,,15,,,,98.88,,,,-9,,NA
2/5/2016 4:00,2016,2,5,4:00, ,-4.2,,-9.2,,68,,32,,17,,,,98.88,,,,-10,,NA
2/5/2016 5:00,2016,2,5,5:00, ,-5.2,,-10,,69,,33,,11,,,,98.89,,,,-10,,NA
2/5/2016 6:00,2016,2,5,6:00, ,-6,,-9.8,,75,,30,,14,,,,98.97,,,,-12,,NA
2/5/2016 7:00,2016,2,5,7:00, ,-6.8,,-10.1,,77,,33,,13,,,,98.93,,,,-12,,NA
2/5/2016 8:00,2016,2,5,8:00, ,-7.2,,-10,,80,,32,,7,,,,98.97,,,,-11,,NA
2/5/2016 9:00,2016,2,5,9:00, ,-7.2,,-9.9,,81,,31,,11,,,,98.99,,,,-12,,NA
2/5/2016 10:00,2016,2,5,10:00, ,-7.3,,-10.1,,80,,33,,11,,,,98.95,,,,-12,,NA
2/5/2016 11:00,2016,2,5,11:00, ,-7,,-10,,79,,33,,9,,,,98.95,,,,-11,,NA
2/5/2016 12:00,2016,2,5,12:00, ,-6.9,,-10.5,,75,,33,,11,,,,98.94,,,,-12,,NA
2/5/2016 13:00,2016,2,5,13:00, ,-6.9,,-10.8,,73,,36,,8,,,,98.79,,,,-11,,NA
2/5/2016 14:00,2016,2,5,14:00, ,-6.8,,-11.1,,71,,35,,13,,,,98.66,,,,-12,,NA
2/5/2016 15:00,2016,2,5,15:00, ,-6.9,,-11.1,,72,,34,,16,,,,98.57,,,,-13,,NA
2/5/2016 16:00,2016,2,5,16:00, ,-6.9,,-11.4,,70,,34,,14,,,,98.53,,,,-13,,NA
2/5/2016 17:00,2016,2,5,17:00, ,-7.4,,-11.9,,70,,32,,16,,,,98.54,,,,-14,,NA
2/5/2016 18:00,2016,2,5,18:00, ,-8,,-11.8,,74,,31,,14,,,,98.63,,,,-14,,NA
2/5/2016 19:00,2016,2,5,19:00, ,-8.9,,-12.5,,75,,31,,19,,,,98.61,,,,-16,,NA
2/5/2016 20:00,2016,2,5,20:00, ,-9.7,,-13.4,,74,,31,,22,,,,98.6,,,,-18,,NA
2/5/2016 21:00,2016,2,5,21:00, ,-10.3,,-13.8,,76,,32,,23,,,,98.54,,,,-19,,NA
2/5/2016 22:00,2016,2,5,22:00, ,-10.8,,-14.1,,77,,31,,21,,,,98.58,,,,-19,,NA
2/5/2016 23:00,2016,2,5,23:00, ,-11.9,,-14.3,,82,,31,,23,,,,98.62,,,,-21,,NA
2/6/2016 0:00,2016,2,6,0:00, ,-12.6,,-14.4,,86,,30,,13,,,,98.64,,,,-19,,NA
2/6/2016 1:00,2016,2,6,1:00, ,-13.2,,-14.4,,90,,30,,18,,,,98.64,,,,-21,,NA
2/6/2016 2:00,2016,2,6,2:00, ,-13.7,,-14.9,,91,,30,,10,,,,98.65,,,,-20,,NA
2/6/2016 3:00,2016,2,6,3:00, ,-14.1,,-15.4,,90,,30,,10,,,,98.71,,,,-20,,NA
2/6/2016 4:00,2016,2,6,4:00, ,-14,,-15.6,,88,,30,,17,,,,98.75,,,,-22,,NA
2/6/2016 5:00,2016,2,6,5:00, ,-14.5,,-16.3,,86,,30,,10,,,,98.8,,,,-21,,NA
2/6/2016 6:00,2016,2,6,6:00, ,-15.3,,-16.9,,88,,27,,10,,,,98.89,,,,-22,,NA
2/6/2016 7:00,2016,2,6,7:00, ,-15.4,,-16.9,,88,,26,,12,,,,98.92,,,,-22,,NA
2/6/2016 8:00,2016,2,6,8:00, ,-17.5,,-19.6,,83,,24,,6,,,,98.97,,,,-22,,NA
2/6/2016 9:00,2016,2,6,9:00, ,-14.1,,-16.2,,84,,17,,7,,,,98.99,,,,-19,,NA
2/6/2016 10:00,2016,2,6,10:00, ,-13,,-15.5,,81,,17,,4,,,,98.99,,,,-16,,NA
2/6/2016 11:00,2016,2,6,11:00, ,-11.2,,-14.2,,79,,24,,7,,,,99,,,,-15,,NA
2/6/2016 12:00,2016,2,6,12:00, ,-9.6,,-13.4,,74,,17,,4,,,,98.95,,,,-12,,NA
2/6/2016 13:00,2016,2,6,13:00, ,-7.5,,-11.6,,73,,19,,8,,,,98.85,,,,-12,,NA
2/6/2016 14:00,2016,2,6,14:00, ,-5.9,,-11.3,,65,,22,,14,,,,98.83,,,,-11,,NA
2/6/2016 15:00,2016,2,6,15:00, ,-4.5,,-11.9,,56,,25,,22,,,,98.78,,,,-11,,NA
2/6/2016 16:00,2016,2,6,16:00, ,-3.7,,-11.6,,55,,25,,19,,,,98.8,,,,-10,,NA
2/6/2016 17:00,2016,2,6,17:00, ,-4.4,,-11.4,,58,,23,,10,,,,98.78,,,,-9,,NA
2/6/2016 18:00,2016,2,6,18:00, ,-4.7,,-10.9,,61,,18,,10,,,,98.76,,,,-9,,NA
2/6/2016 19:00,2016,2,6,19:00, ,-4.5,,-9.4,,69,,17,,14,,,,98.75,,,,-10,,NA
2/6/2016 20:00,2016,2,6,20:00, ,-4.8,,-8,,78,,18,,17,,,,98.75,,,,-11,,NA
2/6/2016 21:00,2016,2,6,21:00, ,-4.8,,-6.6,,87,,17,,15,,,,98.7,,,,-10,,NA
2/6/2016 22:00,2016,2,6,22:00, ,-4.8,,-6.5,,88,,18,,18,,,,98.64,,,,-11,,NA
2/6/2016 23:00,2016,2,6,23:00, ,-4.6,,-6.3,,88,,17,,14,,,,98.54,,,,-10,,NA
2/7/2016 0:00,2016,2,7,0:00, ,-4.5,,-5.1,,96,,19,,13,,,,98.51,,,,-10,,NA
2/7/2016 1:00,2016,2,7,1:00, ,-4.3,,-4.9,,96,,18,,14,,,,98.41,,,,-9,,NA
2/7/2016 2:00,2016,2,7,2:00, ,-4,,-4.4,,97,,17,,15,,,,98.28,,,,-9,,NA
2/7/2016 3:00,2016,2,7,3:00, ,-4.5,,-5.1,,96,,16,,16,,,,98.23,,,,-10,,NA
2/7/2016 4:00,2016,2,7,4:00, ,-3.9,,-4.8,,93,,17,,19,,,,98.14,,,,-10,,NA
2/7/2016 5:00,2016,2,7,5:00, ,-3.6,,-4.7,,92,,19,,15,,,,98.08,,,,-9,,NA
2/7/2016 6:00,2016,2,7,6:00, ,-3.6,,-4.9,,90,,19,,20,,,,98.01,,,,-10,,NA
2/7/2016 7:00,2016,2,7,7:00, ,-4.5,,-4.9,,97,,29,,34,,,,98.18,,,,-13,,NA
2/7/2016 8:00,2016,2,7,8:00, ,-5.2,,-5.6,,97,,27,,12,,,,98.26,,,,-10,,NA
2/7/2016 9:00,2016,2,7,9:00, ,-8.1,,-8.8,,95,,29,,22,,,,98.39,,,,-16,,NA
2/7/2016 10:00,2016,2,7,10:00, ,-9,,-9.8,,94,,30,,30,,,,98.54,,,,-18,,NA
2/7/2016 11:00,2016,2,7,11:00, ,-12.3,,-14.4,,84,,29,,31,,,,98.76,,,,-23,,NA
2/7/2016 12:00,2016,2,7,12:00, ,-12.1,,-16.9,,67,,31,,35,,,,98.82,,,,-23,,NA
2/7/2016 13:00,2016,2,7,13:00, ,-11.5,,-20.7,,47,,31,,34,,,,98.84,,,,-22,,NA
2/7/2016 14:00,2016,2,7,14:00, ,-11,,-19.8,,48,,31,,29,,,,98.86,,,,-21,,NA
2/7/2016 15:00,2016,2,7,15:00, ,-10.8,,-19,,51,,30,,31,,,,98.92,,,,-21,,NA
2/7/2016 16:00,2016,2,7,16:00, ,-10.5,,-20.4,,44,,29,,23,,,,99.11,,,,-19,,NA
2/7/2016 17:00,2016,2,7,17:00, ,-10.6,,-20.6,,44,,29,,17,,,,99.17,,,,-18,,NA
2/7/2016 18:00,2016,2,7,18:00, ,-12.1,,-20.2,,51,,28,,10,,,,99.33,,,,-18,,NA
2/7/2016 19:00,2016,2,7,19:00, ,-13.3,,-20.6,,54,,29,,11,,,,99.45,,,,-20,,NA
2/7/2016 20:00,2016,2,7,20:00, ,-14.8,,-20.2,,63,,33,,9,,,,99.5,,,,-21,,NA
2/7/2016 21:00,2016,2,7,21:00, ,-16,,-21.7,,61,,12,,2,,,,99.6,,,,-17,,NA
2/7/2016 22:00,2016,2,7,22:00, ,-14.4,,-21.3,,56,,36,,11,,,,99.43,,,,-21,,NA
2/7/2016 23:00,2016,2,7,23:00, ,-15,,-21.1,,60,,2,,14,,,,99.39,,,,-23,,NA
2/8/2016 0:00,2016,2,8,0:00, ,-16,,-21,,65,,4,,10,,,,99.38,,,,-22,,NA
2/8/2016 1:00,2016,2,8,1:00, ,-18.1,,-21.9,,72,,35,,4,,,,99.44,,,,-21,,NA
2/8/2016 2:00,2016,2,8,2:00, ,-18.1,,-21.1,,78,,34,,6,,,,99.47,,,,-23,,NA
2/8/2016 3:00,2016,2,8,3:00, ,-19.1,,-21.6,,81,,32,,5,,,,99.52,,,,-23,,NA
2/8/2016 4:00,2016,2,8,4:00, ,-20.4,,-22.5,,83,,2,,8,,,,99.46,,,,-27,,NA
2/8/2016 5:00,2016,2,8,5:00, ,-20,,-21.7,,86,,36,,10,,,,99.39,,,,-27,,NA
2/8/2016 6:00,2016,2,8,6:00, ,-19.4,,-20.9,,88,,1,,11,,,,99.39,,,,-27,,NA
2/8/2016 7:00,2016,2,8,7:00, ,-20.7,,-22.2,,88,,35,,10,,,,99.33,,,,-28,,NA
2/8/2016 8:00,2016,2,8,8:00, ,-19.7,,-21.1,,88,,1,,8,,,,99.3,,,,-26,,NA
2/8/2016 9:00,2016,2,8,9:00, ,-18.5,,-20.4,,85,,2,,10,,,,99.25,,,,-25,,NA
2/8/2016 10:00,2016,2,8,10:00, ,-15.3,,-18.5,,77,,2,,11,,,,99.16,,,,-22,,NA
2/8/2016 11:00,2016,2,8,11:00, ,-12.5,,-17.4,,67,,35,,9,,,,99.04,,,,-18,,NA
2/8/2016 12:00,2016,2,8,12:00, ,-10.5,,-16.7,,60,,3,,13,,,,98.9,,,,-17,,NA
2/8/2016 13:00,2016,2,8,13:00, ,-9.7,,-16.6,,57,,5,,20,,,,98.87,,,,-17,,NA
2/8/2016 14:00,2016,2,8,14:00, ,-9.3,,-16.5,,56,,4,,18,,,,98.77,,,,-17,,NA
2/8/2016 15:00,2016,2,8,15:00, ,-9.1,,-16.6,,54,,4,,19,,,,98.62,,,,-17,,NA
2/8/2016 16:00,2016,2,8,16:00, ,-9,,-16.6,,54,,3,,17,,,,98.64,,,,-16,,NA
2/8/2016 17:00,2016,2,8,17:00, ,-9.2,,-16.4,,56,,5,,16,,,,98.55,,,,-16,,NA
2/8/2016 18:00,2016,2,8,18:00, ,-9.9,,-16.4,,59,,3,,13,,,,98.5,,,,-16,,NA
2/8/2016 19:00,2016,2,8,19:00, ,-10.1,,-16.1,,62,,4,,13,,,,98.45,,,,-16,,NA
2/8/2016 20:00,2016,2,8,20:00, ,-10.3,,-15.7,,64,,3,,16,,,,98.3,,,,-17,,NA
2/8/2016 21:00,2016,2,8,21:00, ,-10.7,,-15.3,,69,,3,,12,,,,98.21,,,,-17,,NA
2/8/2016 22:00,2016,2,8,22:00, ,-10.7,,-14.7,,72,,3,,12,,,,98.18,,,,-17,,NA
2/8/2016 23:00,2016,2,8,23:00, ,-10.9,,-15.5,,69,,2,,14,,,,98.11,,,,-18,,NA
2/9/2016 0:00,2016,2,9,0:00, ,-11,,-16.3,,65,,3,,13,,,,98.12,,,,-17,,NA
2/9/2016 1:00,2016,2,9,1:00, ,-10.9,,-17,,61,,3,,13,,,,98.12,,,,-17,,NA
2/9/2016 2:00,2016,2,9,2:00, ,-11.1,,-16.7,,63,,2,,8,,,,98.13,,,,-16,,NA
2/9/2016 3:00,2016,2,9,3:00, ,-11.2,,-16.9,,63,,1,,13,,,,98.05,,,,-18,,NA
2/9/2016 4:00,2016,2,9,4:00, ,-11.4,,-14.9,,75,,2,,15,,,,97.93,,,,-18,,NA
2/9/2016 5:00,2016,2,9,5:00, ,-11.9,,-13.3,,89,,1,,14,,,,97.86,,,,-19,,NA
2/9/2016 6:00,2016,2,9,6:00, ,-11.8,,-13.1,,90,,36,,15,,,,97.76,,,,-19,,NA
2/9/2016 7:00,2016,2,9,7:00, ,-11.8,,-13,,91,,36,,14,,,,97.71,,,,-19,,NA
2/9/2016 8:00,2016,2,9,8:00, ,-11.6,,-12.7,,92,,36,,9,,,,97.72,,,,-17,,NA
2/9/2016 9:00,2016,2,9,9:00, ,-11.2,,-12.3,,92,,36,,9,,,,97.75,,,,-16,,NA
2/9/2016 10:00,2016,2,9,10:00, ,-10.7,,-11.7,,92,,1,,6,,,,97.78,,,,-14,,NA
2/9/2016 11:00,2016,2,9,11:00, ,-10.3,,-11.4,,91,,1,,13,,,,97.74,,,,-17,,NA
2/9/2016 12:00,2016,2,9,12:00, ,-9.6,,-10.7,,92,,1,,12,,,,97.66,,,,-15,,NA
2/9/2016 13:00,2016,2,9,13:00, ,-8.9,,-10.1,,91,,1,,13,,,,97.52,,,,-15,,NA
2/9/2016 14:00,2016,2,9,14:00, ,-8.6,,-9.9,,90,,1,,12,,,,97.51,,,,-14,,NA
2/9/2016 15:00,2016,2,9,15:00, ,-8.2,,-9.4,,91,,2,,8,,,,97.49,,,,-12,,NA
2/9/2016 16:00,2016,2,9,16:00, ,-8.2,,-9.3,,92,,2,,9,,,,97.47,,,,-13,,NA
2/9/2016 17:00,2016,2,9,17:00, ,-8.3,,-9.3,,92,,4,,7,,,,97.38,,,,-12,,NA
2/9/2016 18:00,2016,2,9,18:00, ,-8.6,,-9.5,,93,,2,,9,,,,97.27,,,,-13,,NA
2/9/2016 19:00,2016,2,9,19:00, ,-8.9,,-9.7,,94,,2,,6,,,,97.28,,,,-12,,NA
2/9/2016 20:00,2016,2,9,20:00, ,-9,,-9.8,,94,,4,,8,,,,97.26,,,,-13,,NA
2/9/2016 21:00,2016,2,9,21:00, ,-9.3,,-10.2,,93,,3,,8,,,,97.21,,,,-14,,NA
2/9/2016 22:00,2016,2,9,22:00, ,-9.5,,-10.4,,93,,3,,7,,,,97.18,,,,-13,,NA
2/9/2016 23:00,2016,2,9,23:00, ,-9.8,,-10.6,,94,,36,,6,,,,97.1,,,,-13,,NA
2/10/2016 0:00,2016,2,10,0:00, ,-10,,-10.8,,94,,1,,7,,,,97.04,,,,-14,,NA
2/10/2016 1:00,2016,2,10,1:00, ,-10.4,,-11.3,,94,,33,,5,,,,97,,,,-13,,NA
2/10/2016 2:00,2016,2,10,2:00, ,-11.7,,-12.5,,94,,33,,3,,,,96.98,,,,-14,,NA
2/10/2016 3:00,2016,2,10,3:00, ,-11.9,,-12.7,,94,,22,,2,,,,96.99,,,,-13,,NA
2/10/2016 4:00,2016,2,10,4:00, ,-13.8,,-14.9,,92,,35,,2,,,,96.94,,,,-15,,NA
2/10/2016 5:00,2016,2,10,5:00, ,-15.9,,-17.1,,91,,0,,1,,,,96.93,,,,-17,,NA
2/10/2016 6:00,2016,2,10,6:00, ,-16.7,,-18,,90,,27,,1,,,,96.93,,,,-17,,NA
2/10/2016 7:00,2016,2,10,7:00, ,-17,,-18.3,,89,,18,,3,,,,96.97,,,,-19,,NA
2/10/2016 8:00,2016,2,10,8:00, ,-18.3,,-19.8,,88,,11,,2,,,,96.97,,,,-20,,NA
2/10/2016 9:00,2016,2,10,9:00, ,-13.8,,-14.7,,93,,15,,2,,,,97,,,,-15,,NA
2/10/2016 10:00,2016,2,10,10:00, ,-11.9,,-12.8,,93,,17,,6,,,,97.02,,,,-16,,NA
