Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
6/2/2016 0:00,2016,6,2,0:00, ,8.8,,5.4,,80,,9,,9,,,,99.46,,,,,,NA
6/2/2016 1:00,2016,6,2,1:00, ,10.1,,6.6,,79,,13,,13,,,,99.48,,,,,,NA
6/2/2016 2:00,2016,6,2,2:00, ,9.9,,6.9,,81,,14,,14,,,,99.49,,,,,,NA
6/2/2016 3:00,2016,6,2,3:00, ,9.5,,6.6,,82,,14,,13,,,,99.49,,,,,,NA
6/2/2016 4:00,2016,6,2,4:00, ,9,,5.6,,79,,15,,14,,,,99.48,,,,,,NA
6/2/2016 5:00,2016,6,2,5:00, ,7.7,,5.7,,87,,10,,9,,,,99.51,,,,,,NA
6/2/2016 6:00,2016,6,2,6:00, ,9.5,,6.3,,81,,12,,9,,,,99.54,,,,,,NA
6/2/2016 7:00,2016,6,2,7:00, ,11.2,,6.8,,75,,13,,11,,,,99.56,,,,,,NA
6/2/2016 8:00,2016,6,2,8:00, ,12.6,,7.9,,73,,14,,17,,,,99.54,,,,,,NA
6/2/2016 9:00,2016,6,2,9:00, ,14.7,,8.5,,66,,15,,20,,,,99.48,,,,,,NA
6/2/2016 10:00,2016,6,2,10:00, ,16.2,,9.2,,63,,15,,20,,,,99.45,,,,,,NA
6/2/2016 11:00,2016,6,2,11:00, ,17,,8.2,,56,,14,,23,,,,99.4,,,,,,NA
6/2/2016 12:00,2016,6,2,12:00, ,17.7,,7.8,,53,,16,,24,,,,99.33,,,,,,NA
6/2/2016 13:00,2016,6,2,13:00, ,18.9,,8.8,,52,,17,,26,,,,99.26,,,,,,NA
6/2/2016 14:00,2016,6,2,14:00, ,19.8,,8.3,,47,,16,,25,,,,99.17,,,,,,NA
6/2/2016 15:00,2016,6,2,15:00, ,21,,7.9,,43,,17,,28,,,,99.11,,,,,,NA
6/2/2016 16:00,2016,6,2,16:00, ,19.4,,7.3,,46,,18,,20,,,,99.09,,,,,,NA
6/2/2016 17:00,2016,6,2,17:00, ,18.6,,7.4,,48,,18,,18,,,,99.07,,,,,,NA
6/2/2016 18:00,2016,6,2,18:00, ,18.2,,7.4,,49,,17,,19,,,,99,,,,,,NA
6/2/2016 19:00,2016,6,2,19:00, ,16.4,,9.1,,62,,16,,14,,,,98.96,,,,,,NA
6/2/2016 20:00,2016,6,2,20:00, ,15.2,,10.1,,72,,17,,13,,,,98.95,,,,,,NA
6/2/2016 21:00,2016,6,2,21:00, ,15.3,,9.5,,68,,18,,17,,,,98.96,,,,,,NA
6/2/2016 22:00,2016,6,2,22:00, ,15,,9,,67,,16,,18,,,,98.89,,,,,,NA
6/2/2016 23:00,2016,6,2,23:00, ,14.2,,8.9,,70,,17,,25,,,,98.86,,,,,,NA
6/3/2016 0:00,2016,6,3,0:00, ,13.5,,7.5,,67,,18,,24,,,,98.83,,,,,,NA
6/3/2016 1:00,2016,6,3,1:00, ,11.3,,7.9,,80,,18,,20,,,,98.85,,,,,,NA
6/3/2016 2:00,2016,6,3,2:00, ,9.6,,7.7,,88,,16,,16,,,,98.77,,,,,,NA
6/3/2016 3:00,2016,6,3,3:00, ,9.3,,7.8,,90,,14,,17,,,,98.75,,,,,,NA
6/3/2016 4:00,2016,6,3,4:00, ,9.1,,8.1,,94,,15,,16,,,,98.74,,,,,,NA
6/3/2016 5:00,2016,6,3,5:00, ,9.4,,8.7,,95,,15,,14,,,,98.74,,,,,,NA
6/3/2016 6:00,2016,6,3,6:00, ,9.7,,9,,95,,15,,16,,,,98.71,,,,,,NA
6/3/2016 7:00,2016,6,3,7:00, ,10.1,,9.4,,95,,17,,20,,,,98.73,,,,,,NA
6/3/2016 8:00,2016,6,3,8:00, ,10.4,,9.8,,96,,17,,20,,,,98.7,,,,,,NA
6/3/2016 9:00,2016,6,3,9:00, ,10.5,,9.9,,96,,17,,20,,,,98.69,,,,,,NA
6/3/2016 10:00,2016,6,3,10:00, ,10.9,,10.3,,96,,17,,16,,,,98.69,,,,,,NA
6/3/2016 11:00,2016,6,3,11:00, ,11.2,,10.7,,96,,17,,18,,,,98.65,,,,,,NA
6/3/2016 12:00,2016,6,3,12:00, ,11.9,,11.2,,95,,17,,19,,,,98.64,,,,,,NA
6/3/2016 13:00,2016,6,3,13:00, ,12.4,,11.6,,95,,17,,17,,,,98.64,,,,,,NA
6/3/2016 14:00,2016,6,3,14:00, ,13.4,,12,,91,,15,,18,,,,98.58,,,,,,NA
6/3/2016 15:00,2016,6,3,15:00, ,14.2,,12.5,,89,,16,,21,,,,98.54,,,,,,NA
6/3/2016 16:00,2016,6,3,16:00, ,13.9,,12.4,,90,,14,,16,,,,98.5,,,,,,NA
6/3/2016 17:00,2016,6,3,17:00, ,14.2,,12.5,,90,,15,,22,,,,98.48,,,,,,NA
6/3/2016 18:00,2016,6,3,18:00, ,14.4,,12.7,,90,,16,,18,,,,98.48,,,,,,NA
6/3/2016 19:00,2016,6,3,19:00, ,14.2,,12.6,,90,,15,,16,,,,98.53,,,,,,NA
6/3/2016 20:00,2016,6,3,20:00, ,13.7,,12.3,,91,,14,,11,,,,98.58,,,,,,NA
6/3/2016 21:00,2016,6,3,21:00, ,13.1,,12.3,,95,,14,,15,,,,98.6,,,,,,NA
6/3/2016 22:00,2016,6,3,22:00, ,13,,12.4,,96,,13,,11,,,,98.58,,,,,,NA
6/3/2016 23:00,2016,6,3,23:00, ,13,,12.5,,96,,16,,12,,,,98.55,,,,,,NA
6/4/2016 0:00,2016,6,4,0:00, ,13.1,,12.5,,97,,17,,8,,,,98.55,,,,,,NA
6/4/2016 1:00,2016,6,4,1:00, ,13.2,,12.6,,96,,21,,7,,,,98.54,,,,,,NA
6/4/2016 2:00,2016,6,4,2:00, ,13.1,,12.7,,97,,18,,4,,,,98.51,,,,,,NA
6/4/2016 3:00,2016,6,4,3:00, ,13.1,,12.7,,98,,16,,5,,,,98.49,,,,,,NA
6/4/2016 4:00,2016,6,4,4:00, ,13.1,,12.7,,98,,16,,5,,,,98.48,,,,,,NA
6/4/2016 5:00,2016,6,4,5:00, ,13.1,,12.8,,98,,14,,4,,,,98.47,,,,,,NA
6/4/2016 6:00,2016,6,4,6:00, ,13.3,,13,,98,,19,,5,,,,98.49,,,,,,NA
6/4/2016 7:00,2016,6,4,7:00, ,13.5,,13.2,,98,,31,,4,,,,98.53,,,,,,NA
6/4/2016 8:00,2016,6,4,8:00, ,14.2,,13.9,,98,,32,,7,,,,98.56,,,,,,NA
6/4/2016 9:00,2016,6,4,9:00, ,15.1,,14.6,,97,,34,,8,,,,98.54,,,,,,NA
6/4/2016 10:00,2016,6,4,10:00, ,15.7,,13.7,,88,,32,,5,,,,98.55,,,,,,NA
6/4/2016 11:00,2016,6,4,11:00, ,16.8,,13.2,,80,,22,,6,,,,98.54,,,,,,NA
6/4/2016 12:00,2016,6,4,12:00, ,18.8,,14.6,,76,,26,,11,,,,98.5,,,,,,NA
6/4/2016 13:00,2016,6,4,13:00, ,19.5,,12.1,,62,,31,,19,,,,98.48,,,,,,NA
6/4/2016 14:00,2016,6,4,14:00, ,20.9,,12.3,,58,,30,,14,,,,98.45,,,,,,NA
6/4/2016 15:00,2016,6,4,15:00, ,21.6,,12.3,,55,,32,,18,,,,98.42,,,,,,NA
6/4/2016 16:00,2016,6,4,16:00, ,21.4,,9.1,,46,,33,,19,,,,98.39,,,,,,NA
6/4/2016 17:00,2016,6,4,17:00, ,21.3,,9.9,,48,,33,,20,,,,98.39,,,,,,NA
6/4/2016 18:00,2016,6,4,18:00, ,19.7,,9.5,,52,,32,,12,,,,98.41,,,,,,NA
6/4/2016 19:00,2016,6,4,19:00, ,19.4,,9.3,,52,,1,,13,,,,98.45,,,,,,NA
6/4/2016 20:00,2016,6,4,20:00, ,17.7,,10.2,,61,,36,,5,,,,98.51,,,,,,NA
6/4/2016 21:00,2016,6,4,21:00, ,15.3,,11.3,,77,,1,,4,,,,98.54,,,,,,NA
6/4/2016 22:00,2016,6,4,22:00, ,14.5,,10.6,,77,,31,,4,,,,98.58,,,,,,NA
6/4/2016 23:00,2016,6,4,23:00, ,13.2,,10.1,,82,,1,,5,,,,98.59,,,,,,NA
6/5/2016 0:00,2016,6,5,0:00, ,10.7,,9.3,,91,,35,,5,,,,98.6,,,,,,NA
6/5/2016 1:00,2016,6,5,1:00, ,9.6,,8.6,,94,,0,,1,,,,98.58,,,,,,NA
6/5/2016 2:00,2016,6,5,2:00, ,8.4,,7.5,,94,,35,,4,,,,98.57,,,,,,NA
6/5/2016 3:00,2016,6,5,3:00, ,8.2,,7.5,,96,,14,,5,,,,98.57,,,,,,NA
6/5/2016 4:00,2016,6,5,4:00, ,7.4,,6.7,,96,,0,,1,,,,98.57,,,,,,NA
6/5/2016 5:00,2016,6,5,5:00, ,6.6,,5.6,,93,,34,,4,,,,98.56,,,,,,NA
6/5/2016 6:00,2016,6,5,6:00, ,8.8,,8.2,,96,,0,,1,,,,98.57,,,,,,NA
6/5/2016 7:00,2016,6,5,7:00, ,11.3,,9.4,,88,,32,,4,,,,98.59,,,,,,NA
6/5/2016 8:00,2016,6,5,8:00, ,14.9,,11.4,,79,,20,,6,,,,98.6,,,,,,NA
6/5/2016 9:00,2016,6,5,9:00, ,17.6,,12.3,,71,,26,,3,,,,98.61,,,,,,NA
6/5/2016 10:00,2016,6,5,10:00, ,19,,11.8,,63,,21,,6,,,,98.58,,,,,,NA
6/5/2016 11:00,2016,6,5,11:00, ,19.7,,11.7,,60,,20,,6,,,,98.54,,,,,,NA
6/5/2016 12:00,2016,6,5,12:00, ,19.9,,9.4,,51,,20,,10,,,,98.49,,,,,,NA
6/5/2016 13:00,2016,6,5,13:00, ,20.5,,8.7,,47,,13,,9,,,,98.47,,,,,,NA
6/5/2016 14:00,2016,6,5,14:00, ,20.7,,10,,51,,11,,10,,,,98.37,,,,,,NA
6/5/2016 15:00,2016,6,5,15:00, ,20.8,,7.7,,43,,17,,15,,,,98.32,,,,,,NA
6/5/2016 16:00,2016,6,5,16:00, ,20.9,,10.8,,53,,15,,10,,,,98.27,,,,,,NA
6/5/2016 17:00,2016,6,5,17:00, ,20.2,,11,,55,,16,,14,,,,98.22,,,,,,NA
6/5/2016 18:00,2016,6,5,18:00, ,19.2,,12.5,,65,,16,,18,,,,98.2,,,,,,NA
6/5/2016 19:00,2016,6,5,19:00, ,18.3,,11.8,,66,,13,,14,,,,98.18,,,,,,NA
6/5/2016 20:00,2016,6,5,20:00, ,17.3,,11.8,,70,,13,,18,,,,98.16,,,,,,NA
6/5/2016 21:00,2016,6,5,21:00, ,16.6,,11.4,,72,,13,,20,,,,98.17,,,,,,NA
6/5/2016 22:00,2016,6,5,22:00, ,14.8,,13.2,,90,,12,,19,,,,98.12,,,,,,NA
6/5/2016 23:00,2016,6,5,23:00, ,14.1,,12.9,,93,,11,,17,,,,98,,,,,,NA
6/6/2016 0:00,2016,6,6,0:00, ,13,,12.1,,94,,12,,20,,,,97.88,,,,,,NA
6/6/2016 1:00,2016,6,6,1:00, ,12.3,,11.5,,95,,11,,21,,,,97.73,,,,,,NA
6/6/2016 2:00,2016,6,6,2:00, ,11.7,,11,,95,,12,,21,,,,97.64,,,,,,NA
6/6/2016 3:00,2016,6,6,3:00, ,11.4,,10.7,,96,,13,,16,,,,97.66,,,,,,NA
6/6/2016 4:00,2016,6,6,4:00, ,11.1,,10.5,,96,,11,,16,,,,97.56,,,,,,NA
6/6/2016 5:00,2016,6,6,5:00, ,11.5,,10.9,,96,,13,,18,,,,97.49,,,,,,NA
6/6/2016 6:00,2016,6,6,6:00, ,11.7,,11.1,,96,,12,,17,,,,97.44,,,,,,NA
6/6/2016 7:00,2016,6,6,7:00, ,11.9,,11.1,,95,,14,,21,,,,97.37,,,,,,NA
6/6/2016 8:00,2016,6,6,8:00, ,12,,11.2,,95,,13,,21,,,,97.3,,,,,,NA
6/6/2016 9:00,2016,6,6,9:00, ,12.2,,11.3,,94,,14,,17,,,,97.29,,,,,,NA
6/6/2016 10:00,2016,6,6,10:00, ,13.3,,12.3,,94,,13,,17,,,,97.23,,,,,,NA
6/6/2016 11:00,2016,6,6,11:00, ,13.5,,12.1,,91,,14,,16,,,,97.23,,,,,,NA
6/6/2016 12:00,2016,6,6,12:00, ,14.3,,12.7,,91,,14,,13,,,,97.17,,,,,,NA
6/6/2016 13:00,2016,6,6,13:00, ,15.1,,12.7,,86,,16,,17,,,,97.14,,,,,,NA
6/6/2016 14:00,2016,6,6,14:00, ,17,,13.5,,80,,15,,19,,,,97.08,,,,,,NA
6/6/2016 15:00,2016,6,6,15:00, ,16.6,,13.5,,82,,16,,15,,,,97.06,,,,,,NA
6/6/2016 16:00,2016,6,6,16:00, ,17.2,,14.3,,83,,17,,12,,,,97.02,,,,,,NA
6/6/2016 17:00,2016,6,6,17:00, ,18,,13.8,,76,,16,,18,,,,96.96,,,,,,NA
6/6/2016 18:00,2016,6,6,18:00, ,17,,13.9,,82,,15,,19,,,,96.95,,,,,,NA
6/6/2016 19:00,2016,6,6,19:00, ,16.5,,14.6,,89,,16,,14,,,,96.97,,,,,,NA
6/6/2016 20:00,2016,6,6,20:00, ,15.8,,14.4,,92,,15,,14,,,,97.01,,,,,,NA
6/6/2016 21:00,2016,6,6,21:00, ,15.1,,14.2,,94,,15,,16,,,,97.06,,,,,,NA
6/6/2016 22:00,2016,6,6,22:00, ,14.7,,14,,95,,16,,10,,,,97.1,,,,,,NA
6/6/2016 23:00,2016,6,6,23:00, ,15.3,,14.5,,95,,16,,12,,,,97.1,,,,,,NA
6/7/2016 0:00,2016,6,7,0:00, ,14.7,,13.9,,95,,19,,10,,,,97.13,,,,,,NA
6/7/2016 1:00,2016,6,7,1:00, ,14.1,,13.5,,96,,19,,6,,,,97.14,,,,,,NA
6/7/2016 2:00,2016,6,7,2:00, ,13.4,,12.8,,96,,16,,8,,,,97.13,,,,,,NA
6/7/2016 3:00,2016,6,7,3:00, ,10.7,,10.1,,96,,0,,1,,,,97.13,,,,,,NA
6/7/2016 4:00,2016,6,7,4:00, ,11.8,,11.4,,98,,14,,9,,,,97.11,,,,,,NA
6/7/2016 5:00,2016,6,7,5:00, ,11.8,,11.4,,97,,15,,8,,,,97.14,,,,,,NA
6/7/2016 6:00,2016,6,7,6:00, ,13.8,,12.6,,93,,13,,11,,,,97.13,,,,,,NA
6/7/2016 7:00,2016,6,7,7:00, ,14.7,,13.4,,92,,14,,8,,,,97.13,,,,,,NA
6/7/2016 8:00,2016,6,7,8:00, ,15.4,,13.9,,91,,15,,6,,,,97.15,,,,,,NA
6/7/2016 9:00,2016,6,7,9:00, ,16.1,,14.7,,92,,16,,12,,,,97.13,,,,,,NA
6/7/2016 10:00,2016,6,7,10:00, ,17.4,,14.3,,82,,15,,14,,,,97.08,,,,,,NA
6/7/2016 11:00,2016,6,7,11:00, ,20.1,,14.8,,72,,15,,18,,,,97.05,,,,,,NA
6/7/2016 12:00,2016,6,7,12:00, ,20.7,,13.6,,64,,17,,23,,,,97.01,,,,,,NA
6/7/2016 13:00,2016,6,7,13:00, ,22.4,,14.2,,60,,18,,25,,,,96.92,,26,,,,NA
6/7/2016 14:00,2016,6,7,14:00, ,16,,15.2,,95,,25,,14,,,,96.94,,,,,,NA
6/7/2016 15:00,2016,6,7,15:00, ,17.4,,16.3,,93,,24,,7,,,,96.93,,,,,,NA
6/7/2016 16:00,2016,6,7,16:00, ,15.7,,14.3,,92,,28,,13,,,,96.94,,,,,,NA
6/7/2016 17:00,2016,6,7,17:00, ,15.4,,14,,91,,31,,5,,,,96.89,,,,,,NA
6/7/2016 18:00,2016,6,7,18:00, ,15.3,,14.3,,94,,3,,4,,,,96.86,,,,,,NA
6/7/2016 19:00,2016,6,7,19:00, ,15.2,,14.4,,95,,1,,4,,,,96.84,,,,,,NA
6/7/2016 20:00,2016,6,7,20:00, ,14.9,,14.1,,95,,7,,5,,,,96.81,,,,,,NA
6/7/2016 21:00,2016,6,7,21:00, ,14.1,,13.4,,96,,7,,8,,,,96.76,,,,,,NA
6/7/2016 22:00,2016,6,7,22:00, ,14.2,,13.5,,95,,11,,8,,,,96.79,,,,,,NA
6/7/2016 23:00,2016,6,7,23:00, ,13.3,,12.4,,94,,11,,6,,,,96.71,,,,,,NA
6/8/2016 0:00,2016,6,8,0:00, ,12.5,,11.9,,96,,8,,7,,,,96.64,,,,,,NA
6/8/2016 1:00,2016,6,8,1:00, ,12.4,,11.9,,97,,1,,4,,,,96.58,,,,,,NA
6/8/2016 2:00,2016,6,8,2:00, ,12,,11.6,,97,,3,,7,,,,96.52,,,,,,NA
6/8/2016 3:00,2016,6,8,3:00, ,11.8,,11.4,,98,,4,,7,,,,96.47,,,,,,NA
6/8/2016 4:00,2016,6,8,4:00, ,12,,11.6,,98,,35,,5,,,,96.43,,,,,,NA
6/8/2016 5:00,2016,6,8,5:00, ,12.1,,11.8,,98,,2,,7,,,,96.39,,,,,,NA
6/8/2016 6:00,2016,6,8,6:00, ,12.5,,12.1,,98,,34,,7,,,,96.27,,,,,,NA
6/8/2016 7:00,2016,6,8,7:00, ,13,,12.6,,97,,31,,8,,,,96.31,,,,,,NA
6/8/2016 8:00,2016,6,8,8:00, ,13.1,,12.7,,97,,35,,10,,,,96.28,,,,,,NA
6/8/2016 9:00,2016,6,8,9:00, ,13.3,,12.8,,97,,34,,8,,,,96.28,,,,,,NA
6/8/2016 10:00,2016,6,8,10:00, ,13.2,,12.6,,96,,34,,9,,,,96.24,,,,,,NA
6/8/2016 11:00,2016,6,8,11:00, ,14.1,,13.3,,95,,29,,10,,,,96.21,,,,,,NA
6/8/2016 12:00,2016,6,8,12:00, ,13,,11.9,,93,,29,,22,,,,96.21,,,,,,NA
6/8/2016 13:00,2016,6,8,13:00, ,12.2,,10.4,,89,,30,,29,,,,96.23,,,,,,NA
6/8/2016 14:00,2016,6,8,14:00, ,12.6,,10.3,,86,,30,,31,,,,96.26,,,,,,NA
6/8/2016 15:00,2016,6,8,15:00, ,11.6,,9.2,,85,,30,,23,,,,96.29,,,,,,NA
6/8/2016 16:00,2016,6,8,16:00, ,9.7,,7.7,,87,,30,,30,,,,96.34,,,,,,NA
6/8/2016 17:00,2016,6,8,17:00, ,9.9,,8.1,,89,,30,,21,,,,96.38,,,,,,NA
6/8/2016 18:00,2016,6,8,18:00, ,10.2,,8.1,,87,,29,,21,,,,96.4,,,,,,NA
6/8/2016 19:00,2016,6,8,19:00, ,9.8,,8.2,,90,,30,,20,,,,96.42,,,,,,NA
6/8/2016 20:00,2016,6,8,20:00, ,9.5,,8.2,,92,,29,,24,,,,96.43,,,,,,NA
6/8/2016 21:00,2016,6,8,21:00, ,8.9,,8.1,,95,,29,,20,,,,96.43,,,,,,NA
6/8/2016 22:00,2016,6,8,22:00, ,8.6,,7.9,,95,,29,,21,,,,96.4,,,,,,NA
6/8/2016 23:00,2016,6,8,23:00, ,8.1,,7.4,,95,,30,,20,,,,96.4,,,,,,NA
6/9/2016 0:00,2016,6,9,0:00, ,7.7,,6.8,,94,,30,,24,,,,96.38,,,,,,NA
6/9/2016 1:00,2016,6,9,1:00, ,7.5,,6.7,,95,,29,,16,,,,96.35,,,,,,NA
6/9/2016 2:00,2016,6,9,2:00, ,7.2,,6.4,,95,,29,,17,,,,96.3,,,,,,NA
6/9/2016 3:00,2016,6,9,3:00, ,7,,6.2,,94,,29,,17,,,,96.28,,,,,,NA
6/9/2016 4:00,2016,6,9,4:00, ,7,,6.3,,96,,29,,15,,,,96.28,,,,,,NA
6/9/2016 5:00,2016,6,9,5:00, ,6.8,,6.2,,96,,29,,14,,,,96.29,,,,,,NA
6/9/2016 6:00,2016,6,9,6:00, ,6.8,,6.2,,96,,29,,19,,,,96.31,,,,,,NA
6/9/2016 7:00,2016,6,9,7:00, ,7.3,,6.7,,96,,29,,20,,,,96.35,,,,,,NA
6/9/2016 8:00,2016,6,9,8:00, ,7.8,,6.9,,94,,30,,24,,,,96.39,,,,,,NA
6/9/2016 9:00,2016,6,9,9:00, ,8.1,,6.8,,91,,30,,30,,,,96.42,,,,,,NA
6/9/2016 10:00,2016,6,9,10:00, ,8.2,,6.9,,92,,30,,33,,,,96.45,,,,,,NA
6/9/2016 11:00,2016,6,9,11:00, ,8.6,,7.5,,93,,30,,27,,,,96.51,,,,,,NA
6/9/2016 12:00,2016,6,9,12:00, ,8.7,,7.4,,91,,30,,30,,,,96.56,,,,,,NA
6/9/2016 13:00,2016,6,9,13:00, ,9.3,,7.7,,90,,30,,31,,,,96.6,,,,,,NA
6/9/2016 14:00,2016,6,9,14:00, ,9.5,,8.1,,91,,30,,28,,,,96.64,,,,,,NA
6/9/2016 15:00,2016,6,9,15:00, ,9.5,,7.7,,89,,30,,26,,,,96.73,,,,,,NA
6/9/2016 16:00,2016,6,9,16:00, ,9.3,,7.3,,87,,30,,23,,,,96.81,,,,,,NA
6/9/2016 17:00,2016,6,9,17:00, ,9.1,,6.9,,86,,31,,23,,,,96.86,,,,,,NA
6/9/2016 18:00,2016,6,9,18:00, ,8.6,,6.7,,88,,30,,22,,,,96.9,,,,,,NA
6/9/2016 19:00,2016,6,9,19:00, ,7.9,,7.1,,95,,31,,18,,,,96.99,,,,,,NA
6/9/2016 20:00,2016,6,9,20:00, ,7.8,,7.1,,95,,31,,19,,,,97.07,,,,,,NA
6/9/2016 21:00,2016,6,9,21:00, ,7.9,,7.2,,96,,31,,18,,,,97.17,,,,,,NA
6/9/2016 22:00,2016,6,9,22:00, ,7.7,,7,,95,,33,,11,,,,97.27,,,,,,NA
6/9/2016 23:00,2016,6,9,23:00, ,7.3,,6.6,,95,,33,,9,,,,97.34,,,,,,NA
6/10/2016 0:00,2016,6,10,0:00, ,7,,6.3,,95,,32,,12,,,,97.4,,,,,,NA
6/10/2016 1:00,2016,6,10,1:00, ,6.3,,5.6,,95,,33,,7,,,,97.46,,,,,,NA
6/10/2016 2:00,2016,6,10,2:00, ,6.1,,5.5,,96,,32,,9,,,,97.53,,,,,,NA
6/10/2016 3:00,2016,6,10,3:00, ,5.9,,5.3,,96,,31,,9,,,,97.59,,,,,,NA
6/10/2016 4:00,2016,6,10,4:00, ,5.7,,5.2,,97,,30,,7,,,,97.66,,,,,,NA
6/10/2016 5:00,2016,6,10,5:00, ,6.1,,5.6,,97,,32,,8,,,,97.74,,,,,,NA
6/10/2016 6:00,2016,6,10,6:00, ,6.7,,6.1,,96,,32,,10,,,,97.8,,,,,,NA
6/10/2016 7:00,2016,6,10,7:00, ,7.4,,6.6,,95,,33,,7,,,,97.89,,,,,,NA
6/10/2016 8:00,2016,6,10,8:00, ,8.6,,7.2,,91,,32,,13,,,,97.94,,,,,,NA
6/10/2016 9:00,2016,6,10,9:00, ,9.7,,7.8,,88,,32,,16,,,,98.01,,,,,,NA
6/10/2016 10:00,2016,6,10,10:00, ,10.4,,8,,85,,31,,14,,,,98.08,,,,,,NA
6/10/2016 11:00,2016,6,10,11:00, ,11.9,,7.8,,76,,32,,14,,,,98.08,,,,,,NA
6/10/2016 12:00,2016,6,10,12:00, ,12.9,,7.4,,69,,1,,11,,,,98.1,,,,,,NA
6/10/2016 13:00,2016,6,10,13:00, ,13.5,,7.9,,69,,34,,16,,,,98.12,,,,,,NA
6/10/2016 14:00,2016,6,10,14:00, ,14.3,,7.7,,65,,32,,17,,,,98.15,,,,,,NA
6/10/2016 15:00,2016,6,10,15:00, ,15.1,,7.7,,61,,32,,21,,,,98.17,,,,,,NA
6/10/2016 16:00,2016,6,10,16:00, ,14.6,,8.9,,69,,31,,19,,,,98.19,,,,,,NA
6/10/2016 17:00,2016,6,10,17:00, ,13.9,,9.2,,73,,30,,16,,,,98.22,,,,,,NA
6/10/2016 18:00,2016,6,10,18:00, ,14,,9.1,,72,,30,,13,,,,98.22,,,,,,NA
6/10/2016 19:00,2016,6,10,19:00, ,13.9,,9,,73,,29,,15,,,,98.22,,,,,,NA
6/10/2016 20:00,2016,6,10,20:00, ,12.8,,8.9,,77,,29,,11,,,,98.2,,,,,,NA
6/10/2016 21:00,2016,6,10,21:00, ,12.2,,9.4,,83,,28,,10,,,,98.25,,,,,,NA
6/10/2016 22:00,2016,6,10,22:00, ,11.5,,9.3,,86,,29,,10,,,,98.25,,,,,,NA
6/10/2016 23:00,2016,6,10,23:00, ,9.9,,8.5,,91,,25,,9,,,,98.22,,,,,,NA
