Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
10/5/2016 5:00,2016,10,5,5:00, ,3.1,,2.8,,98,,17,,5,,,,99.76,,,,,,NA
10/5/2016 6:00,2016,10,5,6:00, ,0.9,,0.7,,99,,12,,1,,,,99.78,,,,,,NA
10/5/2016 7:00,2016,10,5,7:00, ,2.5,,2.3,,99,,9,,1,,,,99.81,,,,,,NA
10/5/2016 8:00,2016,10,5,8:00, ,4.4,,4.2,,99,,25,,2,,,,99.84,,,,,,NA
10/5/2016 9:00,2016,10,5,9:00, ,5,,4.7,,98,,28,,3,,,,99.86,,,,,,NA
10/5/2016 10:00,2016,10,5,10:00, ,6.3,,6,,98,,24,,2,,,,99.86,,,,,,NA
10/5/2016 11:00,2016,10,5,11:00, ,8.9,,8.6,,98,,24,,5,,,,99.82,,,,,,NA
10/5/2016 12:00,2016,10,5,12:00, ,13.5,,7.8,,69,,24,,6,,,,99.76,,,,,,NA
10/5/2016 13:00,2016,10,5,13:00, ,16.1,,8.4,,60,,29,,6,,,,99.67,,,,,,NA
10/5/2016 14:00,2016,10,5,14:00, ,17.9,,9,,56,,26,,10,,,,99.59,,,,,,NA
10/5/2016 15:00,2016,10,5,15:00, ,19,,8.7,,51,,27,,10,,,,99.53,,,,,,NA
10/5/2016 16:00,2016,10,5,16:00, ,19.2,,5.5,,41,,25,,13,,,,99.47,,,,,,NA
10/5/2016 17:00,2016,10,5,17:00, ,18.7,,7.5,,48,,26,,9,,,,99.44,,,,,,NA
10/5/2016 18:00,2016,10,5,18:00, ,13.9,,8.8,,71,,27,,2,,,,99.45,,,,,,NA
10/5/2016 19:00,2016,10,5,19:00, ,10.5,,8.6,,88,,14,,4,,,,99.46,,,,,,NA
10/5/2016 20:00,2016,10,5,20:00, ,8.8,,7.2,,90,,15,,5,,,,99.49,,,,,,NA
10/5/2016 21:00,2016,10,5,21:00, ,7.9,,6.7,,92,,13,,1,,,,99.47,,,,,,NA
10/5/2016 22:00,2016,10,5,22:00, ,6.8,,5.8,,94,,11,,4,,,,99.46,,,,,,NA
10/5/2016 23:00,2016,10,5,23:00, ,6.3,,5.5,,95,,7,,2,,,,99.44,,,,,,NA
10/6/2016 0:00,2016,10,6,0:00, ,5,,3.8,,92,,19,,1,,,,99.44,,,,,,NA
10/6/2016 1:00,2016,10,6,1:00, ,3.8,,3.2,,96,,14,,4,,,,99.45,,,,,,NA
10/6/2016 2:00,2016,10,6,2:00, ,3.1,,2.5,,96,,,,0,,,,99.45,,,,,,NA
10/6/2016 3:00,2016,10,6,3:00, ,2.6,,2,,96,,35,,3,,,,99.47,,,,,,NA
10/6/2016 4:00,2016,10,6,4:00, ,2.2,,1.8,,97,,19,,3,,,,99.47,,,,,,NA
10/6/2016 5:00,2016,10,6,5:00, ,1.7,,1.5,,99,,11,,4,,,,99.46,,,,,,NA
10/6/2016 6:00,2016,10,6,6:00, ,1.3,,1.2,,99,,2,,1,,,,99.46,,,,,,NA
10/6/2016 7:00,2016,10,6,7:00, ,1.1,,1,,99,,13,,2,,,,99.48,,,,,,NA
10/6/2016 8:00,2016,10,6,8:00, ,3.3,,3.1,,99,,19,,2,,,,99.47,,,,,,NA
10/6/2016 9:00,2016,10,6,9:00, ,5.2,,5,,98,,19,,1,,,,99.49,,,,,,NA
10/6/2016 10:00,2016,10,6,10:00, ,9.4,,9,,98,,26,,2,,,,99.47,,,,,,NA
10/6/2016 11:00,2016,10,6,11:00, ,12.6,,8.4,,75,,24,,4,,,,99.41,,,,,,NA
10/6/2016 12:00,2016,10,6,12:00, ,15.3,,9.8,,70,,24,,8,,,,99.37,,,,,,NA
10/6/2016 13:00,2016,10,6,13:00, ,17.1,,9.8,,62,,25,,8,,,,99.3,,,,,,NA
10/6/2016 14:00,2016,10,6,14:00, ,18.3,,10.2,,59,,28,,11,,,,99.24,,,,,,NA
10/6/2016 15:00,2016,10,6,15:00, ,19.1,,9.2,,53,,25,,13,,,,99.23,,,,,,NA
10/6/2016 16:00,2016,10,6,16:00, ,19.8,,9.6,,52,,26,,13,,,,99.21,,,,,,NA
10/6/2016 17:00,2016,10,6,17:00, ,19.2,,9.3,,53,,27,,11,,,,99.26,,,,,,NA
10/6/2016 18:00,2016,10,6,18:00, ,16.5,,9.6,,64,,21,,6,,,,99.26,,,,,,NA
10/6/2016 19:00,2016,10,6,19:00, ,12.4,,9.5,,83,,16,,7,,,,99.28,,,,,,NA
10/6/2016 20:00,2016,10,6,20:00, ,13.3,,10.5,,83,,17,,4,,,,99.31,,,,,,NA
10/6/2016 21:00,2016,10,6,21:00, ,11.7,,8.8,,82,,20,,2,,,,99.34,,,,,,NA
10/6/2016 22:00,2016,10,6,22:00, ,10.4,,8.1,,86,,22,,5,,,,99.37,,,,,,NA
10/6/2016 23:00,2016,10,6,23:00, ,13.1,,9.5,,78,,28,,10,,,,99.37,,,,,,NA
10/7/2016 0:00,2016,10,7,0:00, ,11.2,,9,,86,,28,,9,,,,99.4,,,,,,NA
10/7/2016 1:00,2016,10,7,1:00, ,8,,6,,87,,30,,6,,,,99.41,,,,,,NA
10/7/2016 2:00,2016,10,7,2:00, ,7,,6,,93,,14,,4,,,,99.44,,,,,,NA
10/7/2016 3:00,2016,10,7,3:00, ,6.4,,5.7,,95,,15,,4,,,,99.48,,,,,,NA
10/7/2016 4:00,2016,10,7,4:00, ,5.9,,5.2,,95,,17,,3,,,,99.48,,,,,,NA
10/7/2016 5:00,2016,10,7,5:00, ,5,,4.4,,96,,20,,4,,,,99.5,,,,,,NA
10/7/2016 6:00,2016,10,7,6:00, ,3.9,,3.3,,97,,14,,4,,,,99.52,,,,,,NA
10/7/2016 7:00,2016,10,7,7:00, ,5.5,,5.1,,98,,15,,2,,,,99.55,,,,,,NA
10/7/2016 8:00,2016,10,7,8:00, ,6.2,,5.9,,98,,5,,2,,,,99.58,,,,,,NA
10/7/2016 9:00,2016,10,7,9:00, ,9.1,,8.8,,98,,26,,2,,,,99.58,,,,,,NA
10/7/2016 10:00,2016,10,7,10:00, ,13.4,,10.8,,84,,29,,5,,,,99.57,,,,,,NA
10/7/2016 11:00,2016,10,7,11:00, ,16,,11.2,,73,,23,,6,,,,99.55,,,,,,NA
10/7/2016 12:00,2016,10,7,12:00, ,18.1,,11.1,,64,,27,,9,,,,99.5,,,,,,NA
10/7/2016 13:00,2016,10,7,13:00, ,20.8,,11.2,,54,,28,,12,,,,99.46,,,,,,NA
10/7/2016 14:00,2016,10,7,14:00, ,22,,10,,46,,31,,10,,,,99.41,,,,,,NA
10/7/2016 15:00,2016,10,7,15:00, ,22.7,,9.2,,42,,27,,9,,,,99.41,,,,,,NA
10/7/2016 16:00,2016,10,7,16:00, ,22.9,,8.5,,40,,25,,8,,,,99.37,,,,,,NA
10/7/2016 17:00,2016,10,7,17:00, ,21.9,,9,,44,,21,,8,,,,99.33,,,,,,NA
10/7/2016 18:00,2016,10,7,18:00, ,17.2,,10.4,,65,,14,,7,,,,99.3,,,,,,NA
10/7/2016 19:00,2016,10,7,19:00, ,16,,10.5,,70,,14,,9,,,,99.28,,,,,,NA
10/7/2016 20:00,2016,10,7,20:00, ,15.4,,10.1,,71,,14,,11,,,,99.3,,,,,,NA
10/7/2016 21:00,2016,10,7,21:00, ,14.8,,8.9,,68,,15,,11,,,,99.28,,,,,,NA
10/7/2016 22:00,2016,10,7,22:00, ,13.7,,9.3,,75,,14,,12,,,,99.27,,,,,,NA
10/7/2016 23:00,2016,10,7,23:00, ,12.2,,8.8,,80,,14,,5,,,,99.26,,,,,,NA
10/8/2016 0:00,2016,10,8,0:00, ,12.3,,8.5,,78,,14,,9,,,,99.2,,,,,,NA
10/8/2016 1:00,2016,10,8,1:00, ,10.4,,8,,85,,13,,5,,,,99.14,,,,,,NA
10/8/2016 2:00,2016,10,8,2:00, ,10.2,,8.1,,87,,13,,12,,,,99.07,,,,,,NA
10/8/2016 3:00,2016,10,8,3:00, ,10.7,,8.5,,86,,13,,10,,,,99.02,,,,,,NA
10/8/2016 4:00,2016,10,8,4:00, ,8.1,,6.8,,91,,12,,5,,,,99.02,,,,,,NA
10/8/2016 5:00,2016,10,8,5:00, ,6.9,,6.2,,95,,12,,7,,,,99.02,,,,,,NA
10/8/2016 6:00,2016,10,8,6:00, ,8.6,,7.9,,95,,13,,12,,,,98.97,,,,,,NA
10/8/2016 7:00,2016,10,8,7:00, ,9.2,,8.4,,95,,15,,10,,,,98.94,,,,,,NA
10/8/2016 8:00,2016,10,8,8:00, ,11.6,,10,,90,,16,,10,,,,98.91,,,,,,NA
10/8/2016 9:00,2016,10,8,9:00, ,13.4,,10.7,,84,,16,,11,,,,98.84,,,,,,NA
10/8/2016 10:00,2016,10,8,10:00, ,14.7,,10.6,,76,,17,,15,,,,98.88,,,,,,NA
10/8/2016 11:00,2016,10,8,11:00, ,17.4,,10.7,,65,,18,,21,,,,98.82,,,,,,NA
10/8/2016 12:00,2016,10,8,12:00, ,19.2,,11.4,,60,,20,,21,,,,98.75,,,,,,NA
10/8/2016 13:00,2016,10,8,13:00, ,19.9,,11.2,,57,,18,,21,,,,98.66,,,,,,NA
10/8/2016 14:00,2016,10,8,14:00, ,21.1,,10.6,,51,,18,,19,,,,98.5,,,,,,NA
10/8/2016 15:00,2016,10,8,15:00, ,19.9,,10.9,,56,,18,,22,,,,98.48,,,,,,NA
10/8/2016 16:00,2016,10,8,16:00, ,18.8,,10.2,,57,,17,,23,,,,98.45,,,,,,NA
10/8/2016 17:00,2016,10,8,17:00, ,17.6,,10.1,,61,,18,,23,,,,98.4,,,,,,NA
10/8/2016 18:00,2016,10,8,18:00, ,16.5,,10.1,,66,,18,,22,,,,98.38,,,,,,NA
10/8/2016 19:00,2016,10,8,19:00, ,15.8,,10.2,,69,,18,,19,,,,98.36,,,,,,NA
10/8/2016 20:00,2016,10,8,20:00, ,15.3,,9.5,,68,,18,,19,,,,98.37,,,,,,NA
10/8/2016 21:00,2016,10,8,21:00, ,14.5,,8.4,,67,,18,,17,,,,98.34,,,,,,NA
10/8/2016 22:00,2016,10,8,22:00, ,14.3,,8.7,,69,,19,,16,,,,98.34,,,,,,NA
10/8/2016 23:00,2016,10,8,23:00, ,13.7,,7.8,,67,,19,,15,,,,98.33,,,,,,NA
10/9/2016 0:00,2016,10,9,0:00, ,12.6,,7.6,,71,,19,,15,,,,98.28,,,,,,NA
10/9/2016 1:00,2016,10,9,1:00, ,11,,8.5,,85,,16,,13,,,,98.35,,,,,,NA
10/9/2016 2:00,2016,10,9,2:00, ,10.2,,9.3,,94,,19,,17,,,,98.39,,,,,,NA
10/9/2016 3:00,2016,10,9,3:00, ,10,,9.4,,96,,20,,16,,,,98.37,,,,,,NA
10/9/2016 4:00,2016,10,9,4:00, ,9.6,,8.6,,94,,29,,10,,,,98.49,,,,,,NA
10/9/2016 5:00,2016,10,9,5:00, ,9,,8,,94,,31,,7,,,,98.57,,,,,,NA
10/9/2016 6:00,2016,10,9,6:00, ,7.1,,6.2,,94,,30,,11,,,,98.65,,,,,,NA
10/9/2016 7:00,2016,10,9,7:00, ,6.7,,5.9,,95,,31,,12,,,,98.68,,,,,,NA
10/9/2016 8:00,2016,10,9,8:00, ,7.9,,6.7,,93,,30,,9,,,,98.78,,,,,,NA
10/9/2016 9:00,2016,10,9,9:00, ,9.3,,6.5,,83,,31,,14,,,,98.81,,,,,,NA
10/9/2016 10:00,2016,10,9,10:00, ,9.9,,5,,71,,31,,20,,,,98.84,,,,,,NA
10/9/2016 11:00,2016,10,9,11:00, ,10.2,,5,,70,,32,,16,,,,98.89,,,,,,NA
10/9/2016 12:00,2016,10,9,12:00, ,10.3,,4.5,,67,,33,,14,,,,98.85,,,,,,NA
10/9/2016 13:00,2016,10,9,13:00, ,11.4,,4.6,,63,,32,,13,,,,98.83,,,,,,NA
10/9/2016 14:00,2016,10,9,14:00, ,11.1,,2.2,,54,,30,,17,,,,98.86,,,,,,NA
10/9/2016 15:00,2016,10,9,15:00, ,11,,2.4,,55,,30,,18,,,,98.88,,,,,,NA
10/9/2016 16:00,2016,10,9,16:00, ,10,,2.6,,60,,32,,18,,,,98.92,,,,,,NA
10/9/2016 17:00,2016,10,9,17:00, ,9.1,,2,,61,,32,,14,,,,98.95,,,,,,NA
10/9/2016 18:00,2016,10,9,18:00, ,8,,2,,66,,33,,16,,,,98.98,,,,,,NA
10/9/2016 19:00,2016,10,9,19:00, ,7,,1.9,,70,,33,,12,,,,99.03,,,,,,NA
10/9/2016 20:00,2016,10,9,20:00, ,6.2,,2,,75,,33,,8,,,,99.05,,,,,,NA
10/9/2016 21:00,2016,10,9,21:00, ,5.6,,2.1,,78,,33,,3,,,,99.12,,,,,,NA
10/9/2016 22:00,2016,10,9,22:00, ,4.8,,2.2,,83,,34,,4,,,,99.14,,,,,,NA
10/9/2016 23:00,2016,10,9,23:00, ,4.5,,2.2,,85,,33,,5,,,,99.03,,,,,,NA
10/10/2016 0:00,2016,10,10,0:00, ,4.4,,2.1,,85,,34,,7,,,,98.95,,,,,,NA
10/10/2016 1:00,2016,10,10,1:00, ,3.8,,1.9,,87,,33,,7,,,,98.84,,,,,,NA
10/10/2016 2:00,2016,10,10,2:00, ,3.6,,1.9,,89,,33,,7,,,,98.84,,,,,,NA
10/10/2016 3:00,2016,10,10,3:00, ,3.4,,2,,91,,33,,7,,,,98.82,,,,,,NA
10/10/2016 4:00,2016,10,10,4:00, ,3.9,,2.4,,90,,33,,8,,,,98.83,,,,,,NA
10/10/2016 5:00,2016,10,10,5:00, ,4,,2.2,,88,,34,,11,,,,98.76,,,,,,NA
10/10/2016 6:00,2016,10,10,6:00, ,4.1,,2.5,,89,,34,,11,,,,98.78,,,,,,NA
10/10/2016 7:00,2016,10,10,7:00, ,4.4,,2.6,,88,,33,,12,,,,98.85,,,,,,NA
10/10/2016 8:00,2016,10,10,8:00, ,5.4,,3,,84,,34,,17,,,,98.84,,,,,,NA
10/10/2016 9:00,2016,10,10,9:00, ,6.4,,3,,79,,35,,16,,,,98.86,,,,,,NA
10/10/2016 10:00,2016,10,10,10:00, ,7.3,,2.9,,74,,35,,21,,,,98.89,,,,,,NA
10/10/2016 11:00,2016,10,10,11:00, ,7.3,,2.7,,73,,34,,20,,,,98.85,,,,,,NA
10/10/2016 12:00,2016,10,10,12:00, ,8.2,,2.5,,67,,34,,24,,,,98.86,,,,,,NA
10/10/2016 13:00,2016,10,10,13:00, ,8.6,,1.8,,63,,34,,26,,,,98.87,,,,,,NA
10/10/2016 14:00,2016,10,10,14:00, ,8.3,,1.3,,61,,33,,31,,,,98.89,,,,,,NA
10/10/2016 15:00,2016,10,10,15:00, ,8.5,,0.5,,57,,33,,29,,,,98.95,,,,,,NA
10/10/2016 16:00,2016,10,10,16:00, ,8.4,,-0.1,,55,,35,,22,,,,99.02,,,,,,NA
10/10/2016 17:00,2016,10,10,17:00, ,7.6,,-0.9,,55,,35,,21,,,,99.07,,,,,,NA
10/10/2016 18:00,2016,10,10,18:00, ,6.1,,-1.1,,60,,33,,18,,,,99.17,,,,,,NA
10/10/2016 19:00,2016,10,10,19:00, ,5.2,,-0.9,,65,,33,,14,,,,99.24,,,,,,NA
10/10/2016 20:00,2016,10,10,20:00, ,3,,-1.4,,73,,31,,11,,,,99.32,,,,,,NA
10/10/2016 21:00,2016,10,10,21:00, ,2.2,,-1.3,,78,,34,,6,,,,99.36,,,,,,NA
10/10/2016 22:00,2016,10,10,22:00, ,1.1,,-1.5,,83,,29,,7,,,,99.4,,,,,,NA
10/10/2016 23:00,2016,10,10,23:00, ,0.4,,-1.9,,84,,33,,8,,,,99.47,,,,,,NA
